"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
"South Carolina"	"45"	"Male"	"M"	"2003"	"2003"	179	2016330	8.9
"South Carolina"	"45"	"Male"	"M"	"2004"	"2004"	207	2048616	10.1
"South Carolina"	"45"	"Male"	"M"	"2005"	"2005"	248	2077805	11.9
"South Carolina"	"45"	"Male"	"M"	"2006"	"2006"	295	2120192	13.9
"South Carolina"	"45"	"Male"	"M"	"2007"	"2007"	295	2163318	13.6
"South Carolina"	"45"	"Male"	"M"	"2008"	"2008"	305	2203949	13.8
"South Carolina"	"45"	"Male"	"M"	"2009"	"2009"	327	2232842	14.6
"South Carolina"	"45"	"Male"	"M"	"2010"	"2010"	368	2250101	16.4
"South Carolina"	"45"	"Male"	"M"	"2011"	"2011"	334	2276628	14.7
"South Carolina"	"45"	"Male"	"M"	"2012"	"2012"	307	2297213	13.4
"South Carolina"	"45"	"Male"	"M"	"2013"	"2013"	332	2323119	14.3
"South Carolina"	"45"	"Male"	"M"	"2014"	"2014"	374	2349394	15.9
"South Carolina"	"45"	"Male"	"M"	"2015"	"2015"	427	2378968	17.9
"South Dakota"	"46"	"Female"	"F"	"1999"	"1999"	Suppressed	378500	Suppressed
"South Dakota"	"46"	"Female"	"F"	"2000"	"2000"	Suppressed	380286	Suppressed
"South Dakota"	"46"	"Female"	"F"	"2001"	"2001"	10	381537	Unreliable
"South Dakota"	"46"	"Female"	"F"	"2002"	"2002"	Suppressed	382328	Suppressed
"South Dakota"	"46"	"Female"	"F"	"2003"	"2003"	16	383633	Unreliable
"South Dakota"	"46"	"Female"	"F"	"2004"	"2004"	23	386677	5.9
"South Dakota"	"46"	"Female"	"F"	"2005"	"2005"	16	389021	Unreliable
"South Dakota"	"46"	"Female"	"F"	"2006"	"2006"	20	392420	5.1
"South Dakota"	"46"	"Female"	"F"	"2007"	"2007"	16	396650	Unreliable
"South Dakota"	"46"	"Female"	"F"	"2008"	"2008"	21	400236	5.2
"South Dakota"	"46"	"Female"	"F"	"2009"	"2009"	22	403198	5.5
"South Dakota"	"46"	"Female"	"F"	"2010"	"2010"	21	406799	5.2
"South Dakota"	"46"	"Female"	"F"	"2011"	"2011"	24	410905	5.8
"South Dakota"	"46"	"Female"	"F"	"2012"	"2012"	19	415038	Unreliable
"South Dakota"	"46"	"Female"	"F"	"2013"	"2013"	29	420499	6.9
"South Dakota"	"46"	"Female"	"F"	"2014"	"2014"	32	423862	7.5
"South Dakota"	"46"	"Female"	"F"	"2015"	"2015"	30	426493	7.0
"South Dakota"	"46"	"Male"	"M"	"1999"	"1999"	11	371912	Unreliable
"South Dakota"	"46"	"Male"	"M"	"2000"	"2000"	11	374558	Unreliable
"South Dakota"	"46"	"Male"	"M"	"2001"	"2001"	13	376435	Unreliable
"South Dakota"	"46"	"Male"	"M"	"2002"	"2002"	14	377692	Unreliable
"South Dakota"	"46"	"Male"	"M"	"2003"	"2003"	Suppressed	380096	Suppressed
"South Dakota"	"46"	"Male"	"M"	"2004"	"2004"	20	383719	5.2
"South Dakota"	"46"	"Male"	"M"	"2005"	"2005"	23	386472	6.0
"South Dakota"	"46"	"Male"	"M"	"2006"	"2006"	17	390613	Unreliable
"South Dakota"	"46"	"Male"	"M"	"2007"	"2007"	15	394973	Unreliable
"South Dakota"	"46"	"Male"	"M"	"2008"	"2008"	31	398888	7.8
"South Dakota"	"46"	"Male"	"M"	"2009"	"2009"	26	403869	6.4
"South Dakota"	"46"	"Male"	"M"	"2010"	"2010"	24	407381	5.9
"South Dakota"	"46"	"Male"	"M"	"2011"	"2011"	30	413177	7.3
"South Dakota"	"46"	"Male"	"M"	"2012"	"2012"	22	418316	5.3
"South Dakota"	"46"	"Male"	"M"	"2013"	"2013"	26	424378	6.1
"South Dakota"	"46"	"Male"	"M"	"2014"	"2014"	29	429313	6.8
"South Dakota"	"46"	"Male"	"M"	"2015"	"2015"	32	431976	7.4
"Tennessee"	"47"	"Female"	"F"	"1999"	"1999"	129	2897466	4.5
"Tennessee"	"47"	"Female"	"F"	"2000"	"2000"	145	2919008	5.0
"Tennessee"	"47"	"Female"	"F"	"2001"	"2001"	155	2948421	5.3
"Tennessee"	"47"	"Female"	"F"	"2002"	"2002"	213	2971873	7.2
"Tennessee"	"47"	"Female"	"F"	"2003"	"2003"	279	3000983	9.3
"Tennessee"	"47"	"Female"	"F"	"2004"	"2004"	318	3027931	10.5
"Tennessee"	"47"	"Female"	"F"	"2005"	"2005"	371	3068439	12.1
"Tennessee"	"47"	"Female"	"F"	"2006"	"2006"	402	3121455	12.9
"Tennessee"	"47"	"Female"	"F"	"2007"	"2007"	404	3162280	12.8
"Tennessee"	"47"	"Female"	"F"	"2008"	"2008"	389	3203115	12.1
"Tennessee"	"47"	"Female"	"F"	"2009"	"2009"	398	3231769	12.3
"Tennessee"	"47"	"Female"	"F"	"2010"	"2010"	420	3252601	12.9
"Tennessee"	"47"	"Female"	"F"	"2011"	"2011"	448	3282422	13.6
"Tennessee"	"47"	"Female"	"F"	"2012"	"2012"	509	3307480	15.4
"Tennessee"	"47"	"Female"	"F"	"2013"	"2013"	534	3328884	16.0
"Tennessee"	"47"	"Female"	"F"	"2014"	"2014"	540	3357172	16.1
"Tennessee"	"47"	"Female"	"F"	"2015"	"2015"	631	3382838	18.7
"Tennessee"	"47"	"Male"	"M"	"1999"	"1999"	209	2741240	7.6
"Tennessee"	"47"	"Male"	"M"	"2000"	"2000"	236	2770275	8.5
"Tennessee"	"47"	"Male"	"M"	"2001"	"2001"	251	2802368	9.0
"Tennessee"	"47"	"Male"	"M"	"2002"	"2002"	268	2824045	9.5
"Tennessee"	"47"	"Male"	"M"	"2003"	"2003"	368	2846829	12.9
"Tennessee"	"47"	"Male"	"M"	"2004"	"2004"	426	2882878	14.8
"Tennessee"	"47"	"Male"	"M"	"2005"	"2005"	489	2922618	16.7
"Tennessee"	"47"	"Male"	"M"	"2006"	"2006"	558	2967311	18.8
"Tennessee"	"47"	"Male"	"M"	"2007"	"2007"	565	3013447	18.7
"Tennessee"	"47"	"Male"	"M"	"2008"	"2008"	531	3044296	17.4
"Tennessee"	"47"	"Male"	"M"	"2009"	"2009"	551	3074250	17.9
"Tennessee"	"47"	"Male"	"M"	"2010"	"2010"	643	3093504	20.8
"Tennessee"	"47"	"Male"	"M"	"2011"	"2011"	627	3120931	20.1
"Tennessee"	"47"	"Male"	"M"	"2012"	"2012"	609	3148763	19.3
"Tennessee"	"47"	"Male"	"M"	"2013"	"2013"	643	3167094	20.3
"Tennessee"	"47"	"Male"	"M"	"2014"	"2014"	713	3192180	22.3
"Tennessee"	"47"	"Male"	"M"	"2015"	"2015"	815	3217461	25.3
"Texas"	"48"	"Female"	"F"	"1999"	"1999"	374	10360202	3.6
"Texas"	"48"	"Female"	"F"	"2000"	"2000"	372	10498910	3.5
"Texas"	"48"	"Female"	"F"	"2001"	"2001"	496	10731190	4.6
"Texas"	"48"	"Female"	"F"	"2002"	"2002"	592	10914653	5.4
"Texas"	"48"	"Female"	"F"	"2003"	"2003"	642	11095953	5.8
"Texas"	"48"	"Female"	"F"	"2004"	"2004"	655	11278402	5.8
"Texas"	"48"	"Female"	"F"	"2005"	"2005"	703	11470439	6.1
"Texas"	"48"	"Female"	"F"	"2006"	"2006"	761	11771243	6.5
"Texas"	"48"	"Female"	"F"	"2007"	"2007"	818	12010572	6.8
"Texas"	"48"	"Female"	"F"	"2008"	"2008"	766	12249936	6.3
"Texas"	"48"	"Female"	"F"	"2009"	"2009"	920	12500150	7.4
"Texas"	"48"	"Female"	"F"	"2010"	"2010"	976	12673281	7.7
"Texas"	"48"	"Female"	"F"	"2011"	"2011"	974	12932239	7.5
"Texas"	"48"	"Female"	"F"	"2012"	"2012"	925	13111469	7.1
"Texas"	"48"	"Female"	"F"	"2013"	"2013"	969	13301191	7.3
"Texas"	"48"	"Female"	"F"	"2014"	"2014"	1051	13574572	7.7
"Texas"	"48"	"Female"	"F"	"2015"	"2015"	1014	13831324	7.3
"Texas"	"48"	"Male"	"M"	"1999"	"1999"	688	10198018	6.7
"Texas"	"48"	"Male"	"M"	"2000"	"2000"	618	10352910	6.0
"Texas"	"48"	"Male"	"M"	"2001"	"2001"	849	10588432	8.0
"Texas"	"48"	"Male"	"M"	"2002"	"2002"	961	10775672	8.9
"Texas"	"48"	"Male"	"M"	"2003"	"2003"	1082	10934978	9.9
"Texas"	"48"	"Male"	"M"	"2004"	"2004"	1129	11115621	10.2
"Texas"	"48"	"Male"	"M"	"2005"	"2005"	1167	11307684	10.3
"Texas"	"48"	"Male"	"M"	"2006"	"2006"	1384	11588337	11.9
"Texas"	"48"	"Male"	"M"	"2007"	"2007"	1341	11821411	11.3
"Texas"	"48"	"Male"	"M"	"2008"	"2008"	1242	12059103	10.3
"Texas"	"48"	"Male"	"M"	"2009"	"2009"	1456	12301611	11.8
"Texas"	"48"	"Male"	"M"	"2010"	"2010"	1378	12472280	11.0
"Texas"	"48"	"Male"	"M"	"2011"	"2011"	1574	12742442	12.4
"Texas"	"48"	"Male"	"M"	"2012"	"2012"	1490	12947734	11.5
"Texas"	"48"	"Male"	"M"	"2013"	"2013"	1447	13147002	11.0
"Texas"	"48"	"Male"	"M"	"2014"	"2014"	1527	13382386	11.4
"Texas"	"48"	"Male"	"M"	"2015"	"2015"	1548	13637790	11.4
"Utah"	"49"	"Female"	"F"	"1999"	"1999"	58	1100167	5.3
"Utah"	"49"	"Female"	"F"	"2000"	"2000"	69	1114138	6.2
"Utah"	"49"	"Female"	"F"	"2001"	"2001"	80	1139182	7.0
"Utah"	"49"	"Female"	"F"	"2002"	"2002"	119	1158853	10.3
"Utah"	"49"	"Female"	"F"	"2003"	"2003"	141	1175867	12.0
"Utah"	"49"	"Female"	"F"	"2004"	"2004"	117	1196749	9.8
"Utah"	"49"	"Female"	"F"	"2005"	"2005"	193	1224741	15.8
"Utah"	"49"	"Female"	"F"	"2006"	"2006"	172	1257991	13.7
"Utah"	"49"	"Female"	"F"	"2007"	"2007"	205	1292672	15.9
"Utah"	"49"	"Female"	"F"	"2008"	"2008"	182	1325631	13.7
"Utah"	"49"	"Female"	"F"	"2009"	"2009"	200	1355509	14.8
"Utah"	"49"	"Female"	"F"	"2010"	"2010"	176	1375568	12.8
"Utah"	"49"	"Female"	"F"	"2011"	"2011"	228	1401715	16.3
"Utah"	"49"	"Female"	"F"	"2012"	"2012"	244	1419427	17.2
"Utah"	"49"	"Female"	"F"	"2013"	"2013"	238	1441891	16.5
"Utah"	"49"	"Female"	"F"	"2014"	"2014"	258	1463152	17.6
"Utah"	"49"	"Female"	"F"	"2015"	"2015"	294	1488819	19.7
"Utah"	"49"	"Male"	"M"	"1999"	"1999"	145	1103315	13.1
"Utah"	"49"	"Male"	"M"	"2000"	"2000"	136	1119031	12.2
"Utah"	"49"	"Male"	"M"	"2001"	"2001"	123	1144533	10.7
"Utah"	"49"	"Male"	"M"	"2002"	"2002"	169	1165962	14.5
"Utah"	"49"	"Male"	"M"	"2003"	"2003"	205	1184270	17.3
"Utah"	"49"	"Male"	"M"	"2004"	"2004"	233	1204831	19.3
"Utah"	"49"	"Male"	"M"	"2005"	"2005"	239	1232978	19.4
"Utah"	"49"	"Male"	"M"	"2006"	"2006"	264	1267516	20.8
"Utah"	"49"	"Male"	"M"	"2007"	"2007"	296	1305074	22.7
"Utah"	"49"	"Male"	"M"	"2008"	"2008"	277	1337398	20.7
"Utah"	"49"	"Male"	"M"	"2009"	"2009"	276	1367912	20.2
"Utah"	"49"	"Male"	"M"	"2010"	"2010"	251	1388317	18.1
"Utah"	"49"	"Male"	"M"	"2011"	"2011"	274	1415507	19.4
"Utah"	"49"	"Male"	"M"	"2012"	"2012"	352	1435860	24.5
"Utah"	"49"	"Male"	"M"	"2013"	"2013"	348	1458981	23.9
"Utah"	"49"	"Male"	"M"	"2014"	"2014"	344	1479750	23.2
"Utah"	"49"	"Male"	"M"	"2015"	"2015"	347	1507100	23.0
"Vermont"	"50"	"Female"	"F"	"1999"	"1999"	13	308398	Unreliable
"Vermont"	"50"	"Female"	"F"	"2000"	"2000"	Suppressed	310490	Suppressed
"Vermont"	"50"	"Female"	"F"	"2001"	"2001"	21	311779	6.7
"Vermont"	"50"	"Female"	"F"	"2002"	"2002"	18	312959	Unreliable
"Vermont"	"50"	"Female"	"F"	"2003"	"2003"	18	314206	Unreliable
"Vermont"	"50"	"Female"	"F"	"2004"	"2004"	11	315080	Unreliable
"Vermont"	"50"	"Female"	"F"	"2005"	"2005"	18	315422	Unreliable
"Vermont"	"50"	"Female"	"F"	"2006"	"2006"	24	316290	7.6
"Vermont"	"50"	"Female"	"F"	"2007"	"2007"	29	316538	9.2
"Vermont"	"50"	"Female"	"F"	"2008"	"2008"	26	316722	8.2
"Vermont"	"50"	"Female"	"F"	"2009"	"2009"	17	317128	Unreliable
"Vermont"	"50"	"Female"	"F"	"2010"	"2010"	25	317535	7.9
"Vermont"	"50"	"Female"	"F"	"2011"	"2011"	42	317581	13.2
"Vermont"	"50"	"Female"	"F"	"2012"	"2012"	25	317233	7.9
"Vermont"	"50"	"Female"	"F"	"2013"	"2013"	35	317442	11.0
"Vermont"	"50"	"Female"	"F"	"2014"	"2014"	28	317713	8.8
"Vermont"	"50"	"Female"	"F"	"2015"	"2015"	33	317516	10.4
"Vermont"	"50"	"Male"	"M"	"1999"	"1999"	16	296285	Unreliable
"Vermont"	"50"	"Male"	"M"	"2000"	"2000"	27	298337	9.1
"Vermont"	"50"	"Male"	"M"	"2001"	"2001"	23	300444	7.7
"Vermont"	"50"	"Male"	"M"	"2002"	"2002"	29	302483	9.6
"Vermont"	"50"	"Male"	"M"	"2003"	"2003"	45	303652	14.8
"Vermont"	"50"	"Male"	"M"	"2004"	"2004"	36	304840	11.8
"Vermont"	"50"	"Male"	"M"	"2005"	"2005"	32	305793	10.5
"Vermont"	"50"	"Male"	"M"	"2006"	"2006"	49	306602	16.0
"Vermont"	"50"	"Male"	"M"	"2007"	"2007"	36	306943	11.7
"Vermont"	"50"	"Male"	"M"	"2008"	"2008"	47	307429	15.3
"Vermont"	"50"	"Male"	"M"	"2009"	"2009"	38	307689	12.4
"Vermont"	"50"	"Male"	"M"	"2010"	"2010"	38	308206	12.3
"Vermont"	"50"	"Male"	"M"	"2011"	"2011"	40	308850	13.0
"Vermont"	"50"	"Male"	"M"	"2012"	"2012"	45	308778	14.6
"Vermont"	"50"	"Male"	"M"	"2013"	"2013"	57	309188	18.4
"Vermont"	"50"	"Male"	"M"	"2014"	"2014"	52	308849	16.8
"Vermont"	"50"	"Male"	"M"	"2015"	"2015"	66	308526	21.4
"Virginia"	"51"	"Female"	"F"	"1999"	"1999"	121	3569683	3.4
"Virginia"	"51"	"Female"	"F"	"2000"	"2000"	141	3606620	3.9
"Virginia"	"51"	"Female"	"F"	"2001"	"2001"	155	3665386	4.2
"Virginia"	"51"	"Female"	"F"	"2002"	"2002"	159	3713695	4.3
"Virginia"	"51"	"Female"	"F"	"2003"	"2003"	209	3757780	5.6
"Virginia"	"51"	"Female"	"F"	"2004"	"2004"	185	3814310	4.9
"Virginia"	"51"	"Female"	"F"	"2005"	"2005"	221	3863646	5.7
"Virginia"	"51"	"Female"	"F"	"2006"	"2006"	241	3908475	6.2
"Virginia"	"51"	"Female"	"F"	"2007"	"2007"	286	3947966	7.2
"Virginia"	"51"	"Female"	"F"	"2008"	"2008"	283	3988983	7.1
"Virginia"	"51"	"Female"	"F"	"2009"	"2009"	268	4037895	6.6
"Virginia"	"51"	"Female"	"F"	"2010"	"2010"	225	4075041	5.5
"Virginia"	"51"	"Female"	"F"	"2011"	"2011"	319	4120439	7.7
"Virginia"	"51"	"Female"	"F"	"2012"	"2012"	298	4164342	7.2
"Virginia"	"51"	"Female"	"F"	"2013"	"2013"	315	4198203	7.5
"Virginia"	"51"	"Female"	"F"	"2014"	"2014"	368	4231045	8.7
"Virginia"	"51"	"Female"	"F"	"2015"	"2015"	371	4258228	8.7
"Virginia"	"51"	"Male"	"M"	"1999"	"1999"	229	3430491	6.7
"Virginia"	"51"	"Male"	"M"	"2000"	"2000"	254	3471895	7.3
"Virginia"	"51"	"Male"	"M"	"2001"	"2001"	297	3532976	8.4
"Virginia"	"51"	"Male"	"M"	"2002"	"2002"	331	3573178	9.3
"Virginia"	"51"	"Male"	"M"	"2003"	"2003"	327	3609197	9.1
"Virginia"	"51"	"Male"	"M"	"2004"	"2004"	362	3661265	9.9
"Virginia"	"51"	"Male"	"M"	"2005"	"2005"	341	3713459	9.2
"Virginia"	"51"	"Male"	"M"	"2006"	"2006"	380	3765250	10.1
"Virginia"	"51"	"Male"	"M"	"2007"	"2007"	408	3803034	10.7
"Virginia"	"51"	"Male"	"M"	"2008"	"2008"	420	3844513	10.9
"Virginia"	"51"	"Male"	"M"	"2009"	"2009"	405	3888042	10.4
"Virginia"	"51"	"Male"	"M"	"2010"	"2010"	324	3925983	8.3
"Virginia"	"51"	"Male"	"M"	"2011"	"2011"	470	3976165	11.8
"Virginia"	"51"	"Male"	"M"	"2012"	"2012"	427	4021525	10.6
"Virginia"	"51"	"Male"	"M"	"2013"	"2013"	525	4062202	12.9
"Virginia"	"51"	"Male"	"M"	"2014"	"2014"	605	4095244	14.8
"Virginia"	"51"	"Male"	"M"	"2015"	"2015"	661	4124765	16.0
"Washington"	"53"	"Female"	"F"	"1999"	"1999"	180	2934901	6.1
"Washington"	"53"	"Female"	"F"	"2000"	"2000"	183	2959821	6.2
"Washington"	"53"	"Female"	"F"	"2001"	"2001"	174	3002080	5.8
"Washington"	"53"	"Female"	"F"	"2002"	"2002"	254	3036742	8.4
"Washington"	"53"	"Female"	"F"	"2003"	"2003"	262	3065739	8.5
"Washington"	"53"	"Female"	"F"	"2004"	"2004"	307	3107815	9.9
"Washington"	"53"	"Female"	"F"	"2005"	"2005"	320	3145396	10.2
"Washington"	"53"	"Female"	"F"	"2006"	"2006"	372	3200695	11.6
"Washington"	"53"	"Female"	"F"	"2007"	"2007"	387	3247800	11.9
"Washington"	"53"	"Female"	"F"	"2008"	"2008"	413	3293162	12.5
"Washington"	"53"	"Female"	"F"	"2009"	"2009"	425	3343920	12.7
"Washington"	"53"	"Female"	"F"	"2010"	"2010"	385	3374833	11.4
"Washington"	"53"	"Female"	"F"	"2011"	"2011"	427	3420356	12.5
"Washington"	"53"	"Female"	"F"	"2012"	"2012"	392	3455462	11.3
"Washington"	"53"	"Female"	"F"	"2013"	"2013"	408	3488736	11.7
"Washington"	"53"	"Female"	"F"	"2014"	"2014"	398	3531595	11.3
"Washington"	"53"	"Female"	"F"	"2015"	"2015"	422	3585353	11.8
"Washington"	"53"	"Male"	"M"	"1999"	"1999"	362	2907663	12.4
"Washington"	"53"	"Male"	"M"	"2000"	"2000"	359	2934300	12.2
"Washington"	"53"	"Male"	"M"	"2001"	"2001"	311	2983642	10.4
"Washington"	"53"	"Male"	"M"	"2002"	"2002"	378	3015607	12.5
"Washington"	"53"	"Male"	"M"	"2003"	"2003"	427	3038376	14.1
"Washington"	"53"	"Male"	"M"	"2004"	"2004"	487	3070830	15.9
"Washington"	"53"	"Male"	"M"	"2005"	"2005"	518	3111909	16.6
"Washington"	"53"	"Male"	"M"	"2006"	"2006"	514	3170058	16.2
"Washington"	"53"	"Male"	"M"	"2007"	"2007"	553	3213787	17.2
"Washington"	"53"	"Male"	"M"	"2008"	"2008"	584	3269069	17.9
"Washington"	"53"	"Male"	"M"	"2009"	"2009"	555	3323506	16.7
"Washington"	"53"	"Male"	"M"	"2010"	"2010"	519	3349707	15.5
"Washington"	"53"	"Male"	"M"	"2011"	"2011"	561	3409682	16.5
"Washington"	"53"	"Male"	"M"	"2012"	"2012"	581	3441550	16.9
"Washington"	"53"	"Male"	"M"	"2013"	"2013"	544	3482670	15.6
"Washington"	"53"	"Male"	"M"	"2014"	"2014"	576	3529935	16.3
"Washington"	"53"	"Male"	"M"	"2015"	"2015"	661	3584998	18.4
"West Virginia"	"54"	"Female"	"F"	"1999"	"1999"	23	931809	2.5
"West Virginia"	"54"	"Female"	"F"	"2000"	"2000"	43	929174	4.6
"West Virginia"	"54"	"Female"	"F"	"2001"	"2001"	75	923643	8.1
"West Virginia"	"54"	"Female"	"F"	"2002"	"2002"	65	923841	7.0
"West Virginia"	"54"	"Female"	"F"	"2003"	"2003"	80	925835	8.6
"West Virginia"	"54"	"Female"	"F"	"2004"	"2004"	122	927027	13.2
"West Virginia"	"54"	"Female"	"F"	"2005"	"2005"	56	927690	6.0
"West Virginia"	"54"	"Female"	"F"	"2006"	"2006"	140	930605	15.0
"West Virginia"	"54"	"Female"	"F"	"2007"	"2007"	142	932683	15.2
"West Virginia"	"54"	"Female"	"F"	"2008"	"2008"	162	934911	17.3
"West Virginia"	"54"	"Female"	"F"	"2009"	"2009"	81	937434	8.6
"West Virginia"	"54"	"Female"	"F"	"2010"	"2010"	205	939408	21.8
"West Virginia"	"54"	"Female"	"F"	"2011"	"2011"	234	940283	24.9
"West Virginia"	"54"	"Female"	"F"	"2012"	"2012"	224	940008	23.8
"West Virginia"	"54"	"Female"	"F"	"2013"	"2013"	205	938728	21.8
"West Virginia"	"54"	"Female"	"F"	"2014"	"2014"	229	936411	24.5
"West Virginia"	"54"	"Female"	"F"	"2015"	"2015"	288	933068	30.9
"West Virginia"	"54"	"Male"	"M"	"1999"	"1999"	49	879990	5.6
"West Virginia"	"54"	"Male"	"M"	"2000"	"2000"	68	879170	7.7
"West Virginia"	"54"	"Male"	"M"	"2001"	"2001"	129	877838	14.7
"West Virginia"	"54"	"Male"	"M"	"2002"	"2002"	162	881573	18.4
"West Virginia"	"54"	"Male"	"M"	"2003"	"2003"	179	886460	20.2
"West Virginia"	"54"	"Male"	"M"	"2004"	"2004"	210	889411	23.6
"West Virginia"	"54"	"Male"	"M"	"2005"	"2005"	125	892802	14.0
"West Virginia"	"54"	"Male"	"M"	"2006"	"2006"	218	897307	24.3
"West Virginia"	"54"	"Male"	"M"	"2007"	"2007"	252	901369	28.0
"West Virginia"	"54"	"Male"	"M"	"2008"	"2008"	287	905399	31.7
"West Virginia"	"54"	"Male"	"M"	"2009"	"2009"	142	910341	15.6
"West Virginia"	"54"	"Male"	"M"	"2010"	"2010"	305	913586	33.4
"West Virginia"	"54"	"Male"	"M"	"2011"	"2011"	397	915081	43.4
"West Virginia"	"54"	"Male"	"M"	"2012"	"2012"	332	915405	36.3
"West Virginia"	"54"	"Male"	"M"	"2013"	"2013"	361	915576	39.4
"West Virginia"	"54"	"Male"	"M"	"2014"	"2014"	397	913915	43.4
"West Virginia"	"54"	"Male"	"M"	"2015"	"2015"	435	911060	47.7
"Wisconsin"	"55"	"Female"	"F"	"1999"	"1999"	80	2701525	3.0
"Wisconsin"	"55"	"Female"	"F"	"2000"	"2000"	89	2714634	3.3
"Wisconsin"	"55"	"Female"	"F"	"2001"	"2001"	103	2733647	3.8
"Wisconsin"	"55"	"Female"	"F"	"2002"	"2002"	132	2751697	4.8
"Wisconsin"	"55"	"Female"	"F"	"2003"	"2003"	132	2766901	4.8
"Wisconsin"	"55"	"Female"	"F"	"2004"	"2004"	174	2782678	6.3
"Wisconsin"	"55"	"Female"	"F"	"2005"	"2005"	205	2797061	7.3
"Wisconsin"	"55"	"Female"	"F"	"2006"	"2006"	218	2812276	7.8
"Wisconsin"	"55"	"Female"	"F"	"2007"	"2007"	224	2827782	7.9
"Wisconsin"	"55"	"Female"	"F"	"2008"	"2008"	231	2842268	8.1
"Wisconsin"	"55"	"Female"	"F"	"2009"	"2009"	256	2856103	9.0
"Wisconsin"	"55"	"Female"	"F"	"2010"	"2010"	268	2864586	9.4
"Wisconsin"	"55"	"Female"	"F"	"2011"	"2011"	268	2875675	9.3
"Wisconsin"	"55"	"Female"	"F"	"2012"	"2012"	266	2883326	9.2
"Wisconsin"	"55"	"Female"	"F"	"2013"	"2013"	330	2890553	11.4
"Wisconsin"	"55"	"Female"	"F"	"2014"	"2014"	350	2898057	12.1
"Wisconsin"	"55"	"Female"	"F"	"2015"	"2015"	336	2903737	11.6
"Wisconsin"	"55"	"Male"	"M"	"1999"	"1999"	123	2631141	4.7
"Wisconsin"	"55"	"Male"	"M"	"2000"	"2000"	155	2649041	5.9
"Wisconsin"	"55"	"Male"	"M"	"2001"	"2001"	150	2673188	5.6
"Wisconsin"	"55"	"Male"	"M"	"2002"	"2002"	200	2693465	7.4
"Wisconsin"	"55"	"Male"	"M"	"2003"	"2003"	241	2712302	8.9
"Wisconsin"	"55"	"Male"	"M"	"2004"	"2004"	249	2731348	9.1
"Wisconsin"	"55"	"Male"	"M"	"2005"	"2005"	300	2749105	10.9
"Wisconsin"	"55"	"Male"	"M"	"2006"	"2006"	366	2765379	13.2
"Wisconsin"	"55"	"Male"	"M"	"2007"	"2007"	386	2782993	13.9
"Wisconsin"	"55"	"Male"	"M"	"2008"	"2008"	363	2798728	13.0
"Wisconsin"	"55"	"Male"	"M"	"2009"	"2009"	367	2813161	13.0
"Wisconsin"	"55"	"Male"	"M"	"2010"	"2010"	356	2822400	12.6
"Wisconsin"	"55"	"Male"	"M"	"2011"	"2011"	426	2836092	15.0
"Wisconsin"	"55"	"Male"	"M"	"2012"	"2012"	422	2843072	14.8
"Wisconsin"	"55"	"Male"	"M"	"2013"	"2013"	525	2852160	18.4
"Wisconsin"	"55"	"Male"	"M"	"2014"	"2014"	497	2859507	17.4
"Wisconsin"	"55"	"Male"	"M"	"2015"	"2015"	533	2867600	18.6
"Wyoming"	"56"	"Female"	"F"	"1999"	"1999"	10	244518	Unreliable
"Wyoming"	"56"	"Female"	"F"	"2000"	"2000"	10	245408	Unreliable
"Wyoming"	"56"	"Female"	"F"	"2001"	"2001"	Suppressed	245327	Suppressed
"Wyoming"	"56"	"Female"	"F"	"2002"	"2002"	13	247785	Unreliable
"Wyoming"	"56"	"Female"	"F"	"2003"	"2003"	17	249128	Unreliable
"Wyoming"	"56"	"Female"	"F"	"2004"	"2004"	19	251506	Unreliable
"Wyoming"	"56"	"Female"	"F"	"2005"	"2005"	12	253726	Unreliable
"Wyoming"	"56"	"Female"	"F"	"2006"	"2006"	22	257361	8.5
"Wyoming"	"56"	"Female"	"F"	"2007"	"2007"	26	262776	9.9
"Wyoming"	"56"	"Female"	"F"	"2008"	"2008"	35	267982	13.1
"Wyoming"	"56"	"Female"	"F"	"2009"	"2009"	24	274046	8.8
"Wyoming"	"56"	"Female"	"F"	"2010"	"2010"	45	276189	16.3
"Wyoming"	"56"	"Female"	"F"	"2011"	"2011"	41	278401	14.7
"Wyoming"	"56"	"Female"	"F"	"2012"	"2012"	52	282131	18.4
"Wyoming"	"56"	"Female"	"F"	"2013"	"2013"	38	285380	13.3
"Wyoming"	"56"	"Female"	"F"	"2014"	"2014"	45	286111	15.7
"Wyoming"	"56"	"Female"	"F"	"2015"	"2015"	49	287206	17.1
"Wyoming"	"56"	"Male"	"M"	"1999"	"1999"	Suppressed	247262	Suppressed
"Wyoming"	"56"	"Male"	"M"	"2000"	"2000"	12	248374	Unreliable
"Wyoming"	"56"	"Male"	"M"	"2001"	"2001"	12	249330	Unreliable
"Wyoming"	"56"	"Male"	"M"	"2002"	"2002"	20	252232	7.9
"Wyoming"	"56"	"Male"	"M"	"2003"	"2003"	10	254325	Unreliable
"Wyoming"	"56"	"Male"	"M"	"2004"	"2004"	25	257600	9.7
"Wyoming"	"56"	"Male"	"M"	"2005"	"2005"	13	260431	Unreliable
"Wyoming"	"56"	"Male"	"M"	"2006"	"2006"	31	265306	11.7
"Wyoming"	"56"	"Male"	"M"	"2007"	"2007"	36	272100	13.2
"Wyoming"	"56"	"Male"	"M"	"2008"	"2008"	36	278061	12.9
