"State"	"State Code"	"Year"	"Year Code"	"Weekday"	"Weekday Code"	Deaths
"Arkansas"	"05"	"2005"	"2005"	"Friday"	"6"	39
"Arkansas"	"05"	"2005"	"2005"	"Saturday"	"7"	51
"Arkansas"	"05"	"2006"	"2006"	"Sunday"	"1"	36
"Arkansas"	"05"	"2006"	"2006"	"Monday"	"2"	41
"Arkansas"	"05"	"2006"	"2006"	"Tuesday"	"3"	43
"Arkansas"	"05"	"2006"	"2006"	"Wednesday"	"4"	41
"Arkansas"	"05"	"2006"	"2006"	"Thursday"	"5"	30
"Arkansas"	"05"	"2006"	"2006"	"Friday"	"6"	51
"Arkansas"	"05"	"2006"	"2006"	"Saturday"	"7"	40
"Arkansas"	"05"	"2007"	"2007"	"Sunday"	"1"	49
"Arkansas"	"05"	"2007"	"2007"	"Monday"	"2"	37
"Arkansas"	"05"	"2007"	"2007"	"Tuesday"	"3"	41
"Arkansas"	"05"	"2007"	"2007"	"Wednesday"	"4"	38
"Arkansas"	"05"	"2007"	"2007"	"Thursday"	"5"	39
"Arkansas"	"05"	"2007"	"2007"	"Friday"	"6"	45
"Arkansas"	"05"	"2007"	"2007"	"Saturday"	"7"	46
"Arkansas"	"05"	"2008"	"2008"	"Sunday"	"1"	52
"Arkansas"	"05"	"2008"	"2008"	"Monday"	"2"	42
"Arkansas"	"05"	"2008"	"2008"	"Tuesday"	"3"	54
"Arkansas"	"05"	"2008"	"2008"	"Wednesday"	"4"	45
"Arkansas"	"05"	"2008"	"2008"	"Thursday"	"5"	55
"Arkansas"	"05"	"2008"	"2008"	"Friday"	"6"	56
"Arkansas"	"05"	"2008"	"2008"	"Saturday"	"7"	51
"Arkansas"	"05"	"2009"	"2009"	"Sunday"	"1"	50
"Arkansas"	"05"	"2009"	"2009"	"Monday"	"2"	43
"Arkansas"	"05"	"2009"	"2009"	"Tuesday"	"3"	35
"Arkansas"	"05"	"2009"	"2009"	"Wednesday"	"4"	49
"Arkansas"	"05"	"2009"	"2009"	"Thursday"	"5"	57
"Arkansas"	"05"	"2009"	"2009"	"Friday"	"6"	44
"Arkansas"	"05"	"2009"	"2009"	"Saturday"	"7"	71
"Arkansas"	"05"	"2010"	"2010"	"Sunday"	"1"	71
"Arkansas"	"05"	"2010"	"2010"	"Monday"	"2"	44
"Arkansas"	"05"	"2010"	"2010"	"Tuesday"	"3"	45
"Arkansas"	"05"	"2010"	"2010"	"Wednesday"	"4"	39
"Arkansas"	"05"	"2010"	"2010"	"Thursday"	"5"	41
"Arkansas"	"05"	"2010"	"2010"	"Friday"	"6"	54
"Arkansas"	"05"	"2010"	"2010"	"Saturday"	"7"	54
"Arkansas"	"05"	"2011"	"2011"	"Sunday"	"1"	56
"Arkansas"	"05"	"2011"	"2011"	"Monday"	"2"	37
"Arkansas"	"05"	"2011"	"2011"	"Tuesday"	"3"	33
"Arkansas"	"05"	"2011"	"2011"	"Wednesday"	"4"	44
"Arkansas"	"05"	"2011"	"2011"	"Thursday"	"5"	47
"Arkansas"	"05"	"2011"	"2011"	"Friday"	"6"	68
"Arkansas"	"05"	"2011"	"2011"	"Saturday"	"7"	66
"Arkansas"	"05"	"2012"	"2012"	"Sunday"	"1"	59
"Arkansas"	"05"	"2012"	"2012"	"Monday"	"2"	54
"Arkansas"	"05"	"2012"	"2012"	"Tuesday"	"3"	52
"Arkansas"	"05"	"2012"	"2012"	"Wednesday"	"4"	42
"Arkansas"	"05"	"2012"	"2012"	"Thursday"	"5"	50
"Arkansas"	"05"	"2012"	"2012"	"Friday"	"6"	48
"Arkansas"	"05"	"2012"	"2012"	"Saturday"	"7"	58
"Arkansas"	"05"	"2013"	"2013"	"Sunday"	"1"	44
"Arkansas"	"05"	"2013"	"2013"	"Monday"	"2"	47
"Arkansas"	"05"	"2013"	"2013"	"Tuesday"	"3"	45
"Arkansas"	"05"	"2013"	"2013"	"Wednesday"	"4"	46
"Arkansas"	"05"	"2013"	"2013"	"Thursday"	"5"	43
"Arkansas"	"05"	"2013"	"2013"	"Friday"	"6"	43
"Arkansas"	"05"	"2013"	"2013"	"Saturday"	"7"	42
"Arkansas"	"05"	"2014"	"2014"	"Sunday"	"1"	68
"Arkansas"	"05"	"2014"	"2014"	"Monday"	"2"	38
"Arkansas"	"05"	"2014"	"2014"	"Tuesday"	"3"	59
"Arkansas"	"05"	"2014"	"2014"	"Wednesday"	"4"	45
"Arkansas"	"05"	"2014"	"2014"	"Thursday"	"5"	46
"Arkansas"	"05"	"2014"	"2014"	"Friday"	"6"	53
"Arkansas"	"05"	"2014"	"2014"	"Saturday"	"7"	43
"Arkansas"	"05"	"2015"	"2015"	"Sunday"	"1"	77
"Arkansas"	"05"	"2015"	"2015"	"Monday"	"2"	45
"Arkansas"	"05"	"2015"	"2015"	"Tuesday"	"3"	39
"Arkansas"	"05"	"2015"	"2015"	"Wednesday"	"4"	49
"Arkansas"	"05"	"2015"	"2015"	"Thursday"	"5"	59
"Arkansas"	"05"	"2015"	"2015"	"Friday"	"6"	65
"Arkansas"	"05"	"2015"	"2015"	"Saturday"	"7"	53
"California"	"06"	"1999"	"1999"	"Sunday"	"1"	401
"California"	"06"	"1999"	"1999"	"Monday"	"2"	380
"California"	"06"	"1999"	"1999"	"Tuesday"	"3"	347
"California"	"06"	"1999"	"1999"	"Wednesday"	"4"	342
"California"	"06"	"1999"	"1999"	"Thursday"	"5"	383
"California"	"06"	"1999"	"1999"	"Friday"	"6"	375
"California"	"06"	"1999"	"1999"	"Saturday"	"7"	390
"California"	"06"	"2000"	"2000"	"Sunday"	"1"	288
"California"	"06"	"2000"	"2000"	"Monday"	"2"	273
"California"	"06"	"2000"	"2000"	"Tuesday"	"3"	269
"California"	"06"	"2000"	"2000"	"Wednesday"	"4"	268
"California"	"06"	"2000"	"2000"	"Thursday"	"5"	248
"California"	"06"	"2000"	"2000"	"Friday"	"6"	272
"California"	"06"	"2000"	"2000"	"Saturday"	"7"	283
"California"	"06"	"2001"	"2001"	"Sunday"	"1"	194
"California"	"06"	"2001"	"2001"	"Monday"	"2"	161
"California"	"06"	"2001"	"2001"	"Tuesday"	"3"	142
"California"	"06"	"2001"	"2001"	"Wednesday"	"4"	171
"California"	"06"	"2001"	"2001"	"Thursday"	"5"	166
"California"	"06"	"2001"	"2001"	"Friday"	"6"	169
"California"	"06"	"2001"	"2001"	"Saturday"	"7"	192
"California"	"06"	"2002"	"2002"	"Sunday"	"1"	428
"California"	"06"	"2002"	"2002"	"Monday"	"2"	415
"California"	"06"	"2002"	"2002"	"Tuesday"	"3"	423
"California"	"06"	"2002"	"2002"	"Wednesday"	"4"	368
"California"	"06"	"2002"	"2002"	"Thursday"	"5"	401
"California"	"06"	"2002"	"2002"	"Friday"	"6"	428
"California"	"06"	"2002"	"2002"	"Saturday"	"7"	457
"California"	"06"	"2003"	"2003"	"Sunday"	"1"	473
"California"	"06"	"2003"	"2003"	"Monday"	"2"	427
"California"	"06"	"2003"	"2003"	"Tuesday"	"3"	439
"California"	"06"	"2003"	"2003"	"Wednesday"	"4"	429
"California"	"06"	"2003"	"2003"	"Thursday"	"5"	421
"California"	"06"	"2003"	"2003"	"Friday"	"6"	409
"California"	"06"	"2003"	"2003"	"Saturday"	"7"	453
"California"	"06"	"2004"	"2004"	"Sunday"	"1"	418
"California"	"06"	"2004"	"2004"	"Monday"	"2"	449
"California"	"06"	"2004"	"2004"	"Tuesday"	"3"	441
"California"	"06"	"2004"	"2004"	"Wednesday"	"4"	400
"California"	"06"	"2004"	"2004"	"Thursday"	"5"	420
"California"	"06"	"2004"	"2004"	"Friday"	"6"	476
"California"	"06"	"2004"	"2004"	"Saturday"	"7"	464
"California"	"06"	"2005"	"2005"	"Sunday"	"1"	481
"California"	"06"	"2005"	"2005"	"Monday"	"2"	418
"California"	"06"	"2005"	"2005"	"Tuesday"	"3"	458
"California"	"06"	"2005"	"2005"	"Wednesday"	"4"	406
"California"	"06"	"2005"	"2005"	"Thursday"	"5"	442
"California"	"06"	"2005"	"2005"	"Friday"	"6"	443
"California"	"06"	"2005"	"2005"	"Saturday"	"7"	503
"California"	"06"	"2006"	"2006"	"Sunday"	"1"	503
"California"	"06"	"2006"	"2006"	"Monday"	"2"	494
"California"	"06"	"2006"	"2006"	"Tuesday"	"3"	461
"California"	"06"	"2006"	"2006"	"Wednesday"	"4"	478
"California"	"06"	"2006"	"2006"	"Thursday"	"5"	454
"California"	"06"	"2006"	"2006"	"Friday"	"6"	490
"California"	"06"	"2006"	"2006"	"Saturday"	"7"	562
"California"	"06"	"2007"	"2007"	"Sunday"	"1"	562
"California"	"06"	"2007"	"2007"	"Monday"	"2"	576
"California"	"06"	"2007"	"2007"	"Tuesday"	"3"	544
"California"	"06"	"2007"	"2007"	"Wednesday"	"4"	513
"California"	"06"	"2007"	"2007"	"Thursday"	"5"	514
"California"	"06"	"2007"	"2007"	"Friday"	"6"	525
"California"	"06"	"2007"	"2007"	"Saturday"	"7"	562
"California"	"06"	"2008"	"2008"	"Sunday"	"1"	544
"California"	"06"	"2008"	"2008"	"Monday"	"2"	531
"California"	"06"	"2008"	"2008"	"Tuesday"	"3"	537
"California"	"06"	"2008"	"2008"	"Wednesday"	"4"	545
"California"	"06"	"2008"	"2008"	"Thursday"	"5"	539
"California"	"06"	"2008"	"2008"	"Friday"	"6"	572
"California"	"06"	"2008"	"2008"	"Saturday"	"7"	540
"California"	"06"	"2009"	"2009"	"Sunday"	"1"	577
"California"	"06"	"2009"	"2009"	"Monday"	"2"	562
"California"	"06"	"2009"	"2009"	"Tuesday"	"3"	532
"California"	"06"	"2009"	"2009"	"Wednesday"	"4"	556
"California"	"06"	"2009"	"2009"	"Thursday"	"5"	594
"California"	"06"	"2009"	"2009"	"Friday"	"6"	551
"California"	"06"	"2009"	"2009"	"Saturday"	"7"	634
"California"	"06"	"2010"	"2010"	"Sunday"	"1"	585
"California"	"06"	"2010"	"2010"	"Monday"	"2"	585
"California"	"06"	"2010"	"2010"	"Tuesday"	"3"	547
"California"	"06"	"2010"	"2010"	"Wednesday"	"4"	560
"California"	"06"	"2010"	"2010"	"Thursday"	"5"	518
"California"	"06"	"2010"	"2010"	"Friday"	"6"	592
"California"	"06"	"2010"	"2010"	"Saturday"	"7"	617
"California"	"06"	"2011"	"2011"	"Sunday"	"1"	595
"California"	"06"	"2011"	"2011"	"Monday"	"2"	566
"California"	"06"	"2011"	"2011"	"Tuesday"	"3"	564
"California"	"06"	"2011"	"2011"	"Wednesday"	"4"	599
"California"	"06"	"2011"	"2011"	"Thursday"	"5"	569
"California"	"06"	"2011"	"2011"	"Friday"	"6"	607
"California"	"06"	"2011"	"2011"	"Saturday"	"7"	636
"California"	"06"	"2012"	"2012"	"Sunday"	"1"	615
"California"	"06"	"2012"	"2012"	"Monday"	"2"	544
"California"	"06"	"2012"	"2012"	"Tuesday"	"3"	552
"California"	"06"	"2012"	"2012"	"Wednesday"	"4"	569
"California"	"06"	"2012"	"2012"	"Thursday"	"5"	547
"California"	"06"	"2012"	"2012"	"Friday"	"6"	584
"California"	"06"	"2012"	"2012"	"Saturday"	"7"	584
"California"	"06"	"2013"	"2013"	"Sunday"	"1"	664
"California"	"06"	"2013"	"2013"	"Monday"	"2"	642
"California"	"06"	"2013"	"2013"	"Tuesday"	"3"	614
"California"	"06"	"2013"	"2013"	"Wednesday"	"4"	617
"California"	"06"	"2013"	"2013"	"Thursday"	"5"	591
"California"	"06"	"2013"	"2013"	"Friday"	"6"	608
"California"	"06"	"2013"	"2013"	"Saturday"	"7"	666
"California"	"06"	"2014"	"2014"	"Sunday"	"1"	634
"California"	"06"	"2014"	"2014"	"Monday"	"2"	686
"California"	"06"	"2014"	"2014"	"Tuesday"	"3"	630
"California"	"06"	"2014"	"2014"	"Wednesday"	"4"	624
"California"	"06"	"2014"	"2014"	"Thursday"	"5"	617
"California"	"06"	"2014"	"2014"	"Friday"	"6"	673
"California"	"06"	"2014"	"2014"	"Saturday"	"7"	609
"California"	"06"	"2015"	"2015"	"Sunday"	"1"	695
"California"	"06"	"2015"	"2015"	"Monday"	"2"	640
"California"	"06"	"2015"	"2015"	"Tuesday"	"3"	632
"California"	"06"	"2015"	"2015"	"Wednesday"	"4"	658
"California"	"06"	"2015"	"2015"	"Thursday"	"5"	641
"California"	"06"	"2015"	"2015"	"Friday"	"6"	688
"California"	"06"	"2015"	"2015"	"Saturday"	"7"	669
"Colorado"	"08"	"1999"	"1999"	"Sunday"	"1"	50
"Colorado"	"08"	"1999"	"1999"	"Monday"	"2"	54
"Colorado"	"08"	"1999"	"1999"	"Tuesday"	"3"	53
"Colorado"	"08"	"1999"	"1999"	"Wednesday"	"4"	46
"Colorado"	"08"	"1999"	"1999"	"Thursday"	"5"	41
"Colorado"	"08"	"1999"	"1999"	"Friday"	"6"	47
"Colorado"	"08"	"1999"	"1999"	"Saturday"	"7"	49
"Colorado"	"08"	"2000"	"2000"	"Sunday"	"1"	54
"Colorado"	"08"	"2000"	"2000"	"Monday"	"2"	46
"Colorado"	"08"	"2000"	"2000"	"Tuesday"	"3"	40
"Colorado"	"08"	"2000"	"2000"	"Wednesday"	"4"	58
"Colorado"	"08"	"2000"	"2000"	"Thursday"	"5"	45
"Colorado"	"08"	"2000"	"2000"	"Friday"	"6"	44
"Colorado"	"08"	"2000"	"2000"	"Saturday"	"7"	58
"Colorado"	"08"	"2001"	"2001"	"Sunday"	"1"	72
"Colorado"	"08"	"2001"	"2001"	"Monday"	"2"	48
"Colorado"	"08"	"2001"	"2001"	"Tuesday"	"3"	48
"Colorado"	"08"	"2001"	"2001"	"Wednesday"	"4"	56
"Colorado"	"08"	"2001"	"2001"	"Thursday"	"5"	51
"Colorado"	"08"	"2001"	"2001"	"Friday"	"6"	51
"Colorado"	"08"	"2001"	"2001"	"Saturday"	"7"	73
"Colorado"	"08"	"2002"	"2002"	"Sunday"	"1"	68
"Colorado"	"08"	"2002"	"2002"	"Monday"	"2"	68
"Colorado"	"08"	"2002"	"2002"	"Tuesday"	"3"	59
"Colorado"	"08"	"2002"	"2002"	"Wednesday"	"4"	68
"Colorado"	"08"	"2002"	"2002"	"Thursday"	"5"	56
"Colorado"	"08"	"2002"	"2002"	"Friday"	"6"	49
"Colorado"	"08"	"2002"	"2002"	"Saturday"	"7"	71
"Colorado"	"08"	"2003"	"2003"	"Sunday"	"1"	71
"Colorado"	"08"	"2003"	"2003"	"Monday"	"2"	74
"Colorado"	"08"	"2003"	"2003"	"Tuesday"	"3"	47
"Colorado"	"08"	"2003"	"2003"	"Wednesday"	"4"	72
"Colorado"	"08"	"2003"	"2003"	"Thursday"	"5"	82
"Colorado"	"08"	"2003"	"2003"	"Friday"	"6"	71
"Colorado"	"08"	"2003"	"2003"	"Saturday"	"7"	67
"Colorado"	"08"	"2004"	"2004"	"Sunday"	"1"	82
"Colorado"	"08"	"2004"	"2004"	"Monday"	"2"	58
"Colorado"	"08"	"2004"	"2004"	"Tuesday"	"3"	68
"Colorado"	"08"	"2004"	"2004"	"Wednesday"	"4"	74
"Colorado"	"08"	"2004"	"2004"	"Thursday"	"5"	62
"Colorado"	"08"	"2004"	"2004"	"Friday"	"6"	68
"Colorado"	"08"	"2004"	"2004"	"Saturday"	"7"	89
"Colorado"	"08"	"2005"	"2005"	"Sunday"	"1"	86
"Colorado"	"08"	"2005"	"2005"	"Monday"	"2"	101
"Colorado"	"08"	"2005"	"2005"	"Tuesday"	"3"	79
"Colorado"	"08"	"2005"	"2005"	"Wednesday"	"4"	57
"Colorado"	"08"	"2005"	"2005"	"Thursday"	"5"	94
"Colorado"	"08"	"2005"	"2005"	"Friday"	"6"	75
"Colorado"	"08"	"2005"	"2005"	"Saturday"	"7"	95
"Colorado"	"08"	"2006"	"2006"	"Sunday"	"1"	95
"Colorado"	"08"	"2006"	"2006"	"Monday"	"2"	86
"Colorado"	"08"	"2006"	"2006"	"Tuesday"	"3"	89
"Colorado"	"08"	"2006"	"2006"	"Wednesday"	"4"	83
"Colorado"	"08"	"2006"	"2006"	"Thursday"	"5"	90
"Colorado"	"08"	"2006"	"2006"	"Friday"	"6"	81
"Colorado"	"08"	"2006"	"2006"	"Saturday"	"7"	92
"Colorado"	"08"	"2007"	"2007"	"Sunday"	"1"	120
"Colorado"	"08"	"2007"	"2007"	"Monday"	"2"	107
"Colorado"	"08"	"2007"	"2007"	"Tuesday"	"3"	86
"Colorado"	"08"	"2007"	"2007"	"Wednesday"	"4"	100
"Colorado"	"08"	"2007"	"2007"	"Thursday"	"5"	93
"Colorado"	"08"	"2007"	"2007"	"Friday"	"6"	98
"Colorado"	"08"	"2007"	"2007"	"Saturday"	"7"	113
"Colorado"	"08"	"2008"	"2008"	"Sunday"	"1"	102
"Colorado"	"08"	"2008"	"2008"	"Monday"	"2"	111
"Colorado"	"08"	"2008"	"2008"	"Tuesday"	"3"	114
"Colorado"	"08"	"2008"	"2008"	"Wednesday"	"4"	95
"Colorado"	"08"	"2008"	"2008"	"Thursday"	"5"	93
"Colorado"	"08"	"2008"	"2008"	"Friday"	"6"	105
"Colorado"	"08"	"2008"	"2008"	"Saturday"	"7"	116
"Colorado"	"08"	"2009"	"2009"	"Sunday"	"1"	136
"Colorado"	"08"	"2009"	"2009"	"Monday"	"2"	101
"Colorado"	"08"	"2009"	"2009"	"Tuesday"	"3"	95
"Colorado"	"08"	"2009"	"2009"	"Wednesday"	"4"	98
"Colorado"	"08"	"2009"	"2009"	"Thursday"	"5"	104
"Colorado"	"08"	"2009"	"2009"	"Friday"	"6"	106
"Colorado"	"08"	"2009"	"2009"	"Saturday"	"7"	116
"Colorado"	"08"	"2010"	"2010"	"Sunday"	"1"	90
"Colorado"	"08"	"2010"	"2010"	"Monday"	"2"	90
"Colorado"	"08"	"2010"	"2010"	"Tuesday"	"3"	100
"Colorado"	"08"	"2010"	"2010"	"Wednesday"	"4"	87
"Colorado"	"08"	"2010"	"2010"	"Thursday"	"5"	76
"Colorado"	"08"	"2010"	"2010"	"Friday"	"6"	91
"Colorado"	"08"	"2010"	"2010"	"Saturday"	"7"	112
"Colorado"	"08"	"2011"	"2011"	"Sunday"	"1"	150
"Colorado"	"08"	"2011"	"2011"	"Monday"	"2"	105
"Colorado"	"08"	"2011"	"2011"	"Tuesday"	"3"	109
"Colorado"	"08"	"2011"	"2011"	"Wednesday"	"4"	105
"Colorado"	"08"	"2011"	"2011"	"Thursday"	"5"	110
"Colorado"	"08"	"2011"	"2011"	"Friday"	"6"	112
"Colorado"	"08"	"2011"	"2011"	"Saturday"	"7"	145
"Colorado"	"08"	"2012"	"2012"	"Sunday"	"1"	115
"Colorado"	"08"	"2012"	"2012"	"Monday"	"2"	116
"Colorado"	"08"	"2012"	"2012"	"Tuesday"	"3"	117
"Colorado"	"08"	"2012"	"2012"	"Wednesday"	"4"	102
"Colorado"	"08"	"2012"	"2012"	"Thursday"	"5"	122
"Colorado"	"08"	"2012"	"2012"	"Friday"	"6"	117
"Colorado"	"08"	"2012"	"2012"	"Saturday"	"7"	115
"Colorado"	"08"	"2013"	"2013"	"Sunday"	"1"	131
"Colorado"	"08"	"2013"	"2013"	"Monday"	"2"	108
"Colorado"	"08"	"2013"	"2013"	"Tuesday"	"3"	120
"Colorado"	"08"	"2013"	"2013"	"Wednesday"	"4"	122
"Colorado"	"08"	"2013"	"2013"	"Thursday"	"5"	113
"Colorado"	"08"	"2013"	"2013"	"Friday"	"6"	110
"Colorado"	"08"	"2013"	"2013"	"Saturday"	"7"	133
"Colorado"	"08"	"2014"	"2014"	"Sunday"	"1"	129
"Colorado"	"08"	"2014"	"2014"	"Monday"	"2"	136
"Colorado"	"08"	"2014"	"2014"	"Tuesday"	"3"	109
"Colorado"	"08"	"2014"	"2014"	"Wednesday"	"4"	118
"Colorado"	"08"	"2014"	"2014"	"Thursday"	"5"	140
"Colorado"	"08"	"2014"	"2014"	"Friday"	"6"	140
"Colorado"	"08"	"2014"	"2014"	"Saturday"	"7"	119
"Colorado"	"08"	"2015"	"2015"	"Sunday"	"1"	156
"Colorado"	"08"	"2015"	"2015"	"Monday"	"2"	123
"Colorado"	"08"	"2015"	"2015"	"Tuesday"	"3"	127
"Colorado"	"08"	"2015"	"2015"	"Wednesday"	"4"	97
"Colorado"	"08"	"2015"	"2015"	"Thursday"	"5"	109
"Colorado"	"08"	"2015"	"2015"	"Friday"	"6"	104
"Colorado"	"08"	"2015"	"2015"	"Saturday"	"7"	148
"Connecticut"	"09"	"1999"	"1999"	"Sunday"	"1"	44
"Connecticut"	"09"	"1999"	"1999"	"Monday"	"2"	36
"Connecticut"	"09"	"1999"	"1999"	"Tuesday"	"3"	27
"Connecticut"	"09"	"1999"	"1999"	"Wednesday"	"4"	42
"Connecticut"	"09"	"1999"	"1999"	"Thursday"	"5"	39
"Connecticut"	"09"	"1999"	"1999"	"Friday"	"6"	55
"Connecticut"	"09"	"1999"	"1999"	"Saturday"	"7"	61
"Connecticut"	"09"	"2000"	"2000"	"Sunday"	"1"	36
"Connecticut"	"09"	"2000"	"2000"	"Monday"	"2"	46
"Connecticut"	"09"	"2000"	"2000"	"Tuesday"	"3"	46
"Connecticut"	"09"	"2000"	"2000"	"Wednesday"	"4"	45
"Connecticut"	"09"	"2000"	"2000"	"Thursday"	"5"	38
"Connecticut"	"09"	"2000"	"2000"	"Friday"	"6"	52
"Connecticut"	"09"	"2000"	"2000"	"Saturday"	"7"	54
"Connecticut"	"09"	"2001"	"2001"	"Sunday"	"1"	48
"Connecticut"	"09"	"2001"	"2001"	"Monday"	"2"	43
"Connecticut"	"09"	"2001"	"2001"	"Tuesday"	"3"	37
"Connecticut"	"09"	"2001"	"2001"	"Wednesday"	"4"	43
"Connecticut"	"09"	"2001"	"2001"	"Thursday"	"5"	36
"Connecticut"	"09"	"2001"	"2001"	"Friday"	"6"	45
"Connecticut"	"09"	"2001"	"2001"	"Saturday"	"7"	48
"Connecticut"	"09"	"2002"	"2002"	"Sunday"	"1"	52
"Connecticut"	"09"	"2002"	"2002"	"Monday"	"2"	49
"Connecticut"	"09"	"2002"	"2002"	"Tuesday"	"3"	41
"Connecticut"	"09"	"2002"	"2002"	"Wednesday"	"4"	44
"Connecticut"	"09"	"2002"	"2002"	"Thursday"	"5"	45
"Connecticut"	"09"	"2002"	"2002"	"Friday"	"6"	52
"Connecticut"	"09"	"2002"	"2002"	"Saturday"	"7"	68
"Connecticut"	"09"	"2003"	"2003"	"Sunday"	"1"	48
"Connecticut"	"09"	"2003"	"2003"	"Monday"	"2"	48
"Connecticut"	"09"	"2003"	"2003"	"Tuesday"	"3"	35
"Connecticut"	"09"	"2003"	"2003"	"Wednesday"	"4"	36
"Connecticut"	"09"	"2003"	"2003"	"Thursday"	"5"	30
"Connecticut"	"09"	"2003"	"2003"	"Friday"	"6"	45
"Connecticut"	"09"	"2003"	"2003"	"Saturday"	"7"	57
"Connecticut"	"09"	"2004"	"2004"	"Sunday"	"1"	56
"Connecticut"	"09"	"2004"	"2004"	"Monday"	"2"	39
"Connecticut"	"09"	"2004"	"2004"	"Tuesday"	"3"	48
"Connecticut"	"09"	"2004"	"2004"	"Wednesday"	"4"	32
"Connecticut"	"09"	"2004"	"2004"	"Thursday"	"5"	44
"Connecticut"	"09"	"2004"	"2004"	"Friday"	"6"	43
"Connecticut"	"09"	"2004"	"2004"	"Saturday"	"7"	66
"Connecticut"	"09"	"2005"	"2005"	"Sunday"	"1"	48
"Connecticut"	"09"	"2005"	"2005"	"Monday"	"2"	36
"Connecticut"	"09"	"2005"	"2005"	"Tuesday"	"3"	32
"Connecticut"	"09"	"2005"	"2005"	"Wednesday"	"4"	34
"Connecticut"	"09"	"2005"	"2005"	"Thursday"	"5"	42
"Connecticut"	"09"	"2005"	"2005"	"Friday"	"6"	50
"Connecticut"	"09"	"2005"	"2005"	"Saturday"	"7"	50
"Connecticut"	"09"	"2006"	"2006"	"Sunday"	"1"	46
"Connecticut"	"09"	"2006"	"2006"	"Monday"	"2"	53
"Connecticut"	"09"	"2006"	"2006"	"Tuesday"	"3"	56
"Connecticut"	"09"	"2006"	"2006"	"Wednesday"	"4"	55
"Connecticut"	"09"	"2006"	"2006"	"Thursday"	"5"	54
"Connecticut"	"09"	"2006"	"2006"	"Friday"	"6"	61
"Connecticut"	"09"	"2006"	"2006"	"Saturday"	"7"	72
"Connecticut"	"09"	"2007"	"2007"	"Sunday"	"1"	65
"Connecticut"	"09"	"2007"	"2007"	"Monday"	"2"	62
"Connecticut"	"09"	"2007"	"2007"	"Tuesday"	"3"	57
"Connecticut"	"09"	"2007"	"2007"	"Wednesday"	"4"	48
"Connecticut"	"09"	"2007"	"2007"	"Thursday"	"5"	51
"Connecticut"	"09"	"2007"	"2007"	"Friday"	"6"	66
"Connecticut"	"09"	"2007"	"2007"	"Saturday"	"7"	77
"Connecticut"	"09"	"2008"	"2008"	"Sunday"	"1"	58
"Connecticut"	"09"	"2008"	"2008"	"Monday"	"2"	47
"Connecticut"	"09"	"2008"	"2008"	"Tuesday"	"3"	50
"Connecticut"	"09"	"2008"	"2008"	"Wednesday"	"4"	64
"Connecticut"	"09"	"2008"	"2008"	"Thursday"	"5"	54
"Connecticut"	"09"	"2008"	"2008"	"Friday"	"6"	52
"Connecticut"	"09"	"2008"	"2008"	"Saturday"	"7"	53
"Connecticut"	"09"	"2009"	"2009"	"Sunday"	"1"	50
"Connecticut"	"09"	"2009"	"2009"	"Monday"	"2"	53
"Connecticut"	"09"	"2009"	"2009"	"Tuesday"	"3"	51
"Connecticut"	"09"	"2009"	"2009"	"Wednesday"	"4"	64
"Connecticut"	"09"	"2009"	"2009"	"Thursday"	"5"	60
"Connecticut"	"09"	"2009"	"2009"	"Friday"	"6"	44
"Connecticut"	"09"	"2009"	"2009"	"Saturday"	"7"	66
"Connecticut"	"09"	"2010"	"2010"	"Sunday"	"1"	58
"Connecticut"	"09"	"2010"	"2010"	"Monday"	"2"	51
"Connecticut"	"09"	"2010"	"2010"	"Tuesday"	"3"	43
"Connecticut"	"09"	"2010"	"2010"	"Wednesday"	"4"	40
"Connecticut"	"09"	"2010"	"2010"	"Thursday"	"5"	52
"Connecticut"	"09"	"2010"	"2010"	"Friday"	"6"	52
"Connecticut"	"09"	"2010"	"2010"	"Saturday"	"7"	59
"Connecticut"	"09"	"2011"	"2011"	"Sunday"	"1"	52
"Connecticut"	"09"	"2011"	"2011"	"Monday"	"2"	51
"Connecticut"	"09"	"2011"	"2011"	"Tuesday"	"3"	52
"Connecticut"	"09"	"2011"	"2011"	"Wednesday"	"4"	49
"Connecticut"	"09"	"2011"	"2011"	"Thursday"	"5"	59
"Connecticut"	"09"	"2011"	"2011"	"Friday"	"6"	57
"Connecticut"	"09"	"2011"	"2011"	"Saturday"	"7"	76
"Connecticut"	"09"	"2012"	"2012"	"Sunday"	"1"	53
"Connecticut"	"09"	"2012"	"2012"	"Monday"	"2"	62
"Connecticut"	"09"	"2012"	"2012"	"Tuesday"	"3"	66
"Connecticut"	"09"	"2012"	"2012"	"Wednesday"	"4"	56
"Connecticut"	"09"	"2012"	"2012"	"Thursday"	"5"	58
"Connecticut"	"09"	"2012"	"2012"	"Friday"	"6"	73
"Connecticut"	"09"	"2012"	"2012"	"Saturday"	"7"	65
"Connecticut"	"09"	"2013"	"2013"	"Sunday"	"1"	87
"Connecticut"	"09"	"2013"	"2013"	"Monday"	"2"	80
"Connecticut"	"09"	"2013"	"2013"	"Tuesday"	"3"	71
"Connecticut"	"09"	"2013"	"2013"	"Wednesday"	"4"	73
"Connecticut"	"09"	"2013"	"2013"	"Thursday"	"5"	77
"Connecticut"	"09"	"2013"	"2013"	"Friday"	"6"	83
"Connecticut"	"09"	"2013"	"2013"	"Saturday"	"7"	101
