"County"	"County Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
"Dillingham Census Area, AK"	"02070"	"White"	"2106-3"	Suppressed	18596	Suppressed
"Fairbanks North Star Borough, AK"	"02090"	"American Indian or Alaska Native"	"1002-5"	28	135961	20.6
"Fairbanks North Star Borough, AK"	"02090"	"Asian or Pacific Islander"	"A-PI"	Suppressed	54553	Suppressed
"Fairbanks North Star Borough, AK"	"02090"	"Black or African American"	"2054-5"	Suppressed	101117	Suppressed
"Fairbanks North Star Borough, AK"	"02090"	"White"	"2106-3"	145	1282216	11.3
"Haines Borough, AK"	"02100"	"American Indian or Alaska Native"	"1002-5"	Suppressed	4975	Suppressed
"Haines Borough, AK"	"02100"	"Asian or Pacific Islander"	"A-PI"	Suppressed	338	Suppressed
"Haines Borough, AK"	"02100"	"Black or African American"	"2054-5"	Suppressed	318	Suppressed
"Haines Borough, AK"	"02100"	"White"	"2106-3"	Suppressed	35547	Suppressed
"Hoonah-Angoon Census Area, AK"	"02105"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1868	Suppressed
"Hoonah-Angoon Census Area, AK"	"02105"	"Asian or Pacific Islander"	"A-PI"	Suppressed	51	Suppressed
"Hoonah-Angoon Census Area, AK"	"02105"	"Black or African American"	"2054-5"	Suppressed	72	Suppressed
"Hoonah-Angoon Census Area, AK"	"02105"	"White"	"2106-3"	Suppressed	2224	Suppressed
"Juneau Borough, AK"	"02110"	"American Indian or Alaska Native"	"1002-5"	16	78113	Unreliable
"Juneau Borough, AK"	"02110"	"Asian or Pacific Islander"	"A-PI"	Suppressed	37757	Suppressed
"Juneau Borough, AK"	"02110"	"Black or African American"	"2054-5"	Suppressed	8499	Suppressed
"Juneau Borough, AK"	"02110"	"White"	"2106-3"	50	408653	12.2
"Kenai Peninsula Borough, AK"	"02122"	"American Indian or Alaska Native"	"1002-5"	19	82290	Unreliable
"Kenai Peninsula Borough, AK"	"02122"	"Asian or Pacific Islander"	"A-PI"	Suppressed	14820	Suppressed
"Kenai Peninsula Borough, AK"	"02122"	"Black or African American"	"2054-5"	Suppressed	7917	Suppressed
"Kenai Peninsula Borough, AK"	"02122"	"White"	"2106-3"	128	804392	15.9
"Ketchikan Gateway Borough, AK"	"02130"	"American Indian or Alaska Native"	"1002-5"	Suppressed	40430	Suppressed
"Ketchikan Gateway Borough, AK"	"02130"	"Asian or Pacific Islander"	"A-PI"	Suppressed	15489	Suppressed
"Ketchikan Gateway Borough, AK"	"02130"	"Black or African American"	"2054-5"	Suppressed	2396	Suppressed
"Ketchikan Gateway Borough, AK"	"02130"	"White"	"2106-3"	18	172863	Unreliable
"Kodiak Island Borough, AK"	"02150"	"American Indian or Alaska Native"	"1002-5"	Suppressed	36967	Suppressed
"Kodiak Island Borough, AK"	"02150"	"Asian or Pacific Islander"	"A-PI"	Suppressed	47085	Suppressed
"Kodiak Island Borough, AK"	"02150"	"Black or African American"	"2054-5"	Suppressed	3025	Suppressed
"Kodiak Island Borough, AK"	"02150"	"White"	"2106-3"	13	144368	Unreliable
"Lake and Peninsula Borough, AK"	"02164"	"American Indian or Alaska Native"	"1002-5"	Suppressed	20851	Suppressed
"Lake and Peninsula Borough, AK"	"02164"	"Asian or Pacific Islander"	"A-PI"	Suppressed	204	Suppressed
"Lake and Peninsula Borough, AK"	"02164"	"Black or African American"	"2054-5"	Suppressed	243	Suppressed
"Lake and Peninsula Borough, AK"	"02164"	"White"	"2106-3"	Suppressed	6883	Suppressed
"Matanuska-Susitna Borough, AK"	"02170"	"American Indian or Alaska Native"	"1002-5"	17	99708	Unreliable
"Matanuska-Susitna Borough, AK"	"02170"	"Asian or Pacific Islander"	"A-PI"	Suppressed	23073	Suppressed
"Matanuska-Susitna Borough, AK"	"02170"	"Black or African American"	"2054-5"	Suppressed	21104	Suppressed
"Matanuska-Susitna Borough, AK"	"02170"	"White"	"2106-3"	208	1211787	17.2
"Nome Census Area, AK"	"02180"	"American Indian or Alaska Native"	"1002-5"	10	126499	Unreliable
"Nome Census Area, AK"	"02180"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1731	Suppressed
"Nome Census Area, AK"	"02180"	"Black or African American"	"2054-5"	Suppressed	948	Suppressed
"Nome Census Area, AK"	"02180"	"White"	"2106-3"	Suppressed	31292	Suppressed
"North Slope Borough, AK"	"02185"	"American Indian or Alaska Native"	"1002-5"	Suppressed	90044	Suppressed
"North Slope Borough, AK"	"02185"	"Asian or Pacific Islander"	"A-PI"	Suppressed	9940	Suppressed
"North Slope Borough, AK"	"02185"	"Black or African American"	"2054-5"	Suppressed	1963	Suppressed
"North Slope Borough, AK"	"02185"	"White"	"2106-3"	Suppressed	44716	Suppressed
"Northwest Arctic Borough, AK"	"02188"	"American Indian or Alaska Native"	"1002-5"	Suppressed	107137	Suppressed
"Northwest Arctic Borough, AK"	"02188"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1134	Suppressed
"Northwest Arctic Borough, AK"	"02188"	"Black or African American"	"2054-5"	Suppressed	1009	Suppressed
"Northwest Arctic Borough, AK"	"02188"	"White"	"2106-3"	Suppressed	17727	Suppressed
"Petersburg Borough/Census Area, AK"	"02195"	"American Indian or Alaska Native"	"1002-5"	Suppressed	766	Suppressed
"Petersburg Borough/Census Area, AK"	"02195"	"Asian or Pacific Islander"	"A-PI"	Suppressed	241	Suppressed
"Petersburg Borough/Census Area, AK"	"02195"	"Black or African American"	"2054-5"	Suppressed	170	Suppressed
"Petersburg Borough/Census Area, AK"	"02195"	"White"	"2106-3"	Suppressed	5160	Suppressed
"Prince of Wales-Hyder Census Area, AK"	"02198"	"American Indian or Alaska Native"	"1002-5"	Suppressed	5912	Suppressed
"Prince of Wales-Hyder Census Area, AK"	"02198"	"Asian or Pacific Islander"	"A-PI"	Suppressed	186	Suppressed
"Prince of Wales-Hyder Census Area, AK"	"02198"	"Black or African American"	"2054-5"	Suppressed	133	Suppressed
"Prince of Wales-Hyder Census Area, AK"	"02198"	"White"	"2106-3"	Suppressed	6506	Suppressed
"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	"American Indian or Alaska Native"	"1002-5"	Suppressed	37343	Suppressed
"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	"Asian or Pacific Islander"	"A-PI"	Suppressed	728	Suppressed
"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	"Black or African American"	"2054-5"	Suppressed	403	Suppressed
"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	"White"	"2106-3"	Suppressed	47019	Suppressed
"Sitka Borough, AK"	"02220"	"American Indian or Alaska Native"	"1002-5"	Suppressed	31528	Suppressed
"Sitka Borough, AK"	"02220"	"Asian or Pacific Islander"	"A-PI"	Suppressed	9362	Suppressed
"Sitka Borough, AK"	"02220"	"Black or African American"	"2054-5"	Suppressed	1523	Suppressed
"Sitka Borough, AK"	"02220"	"White"	"2106-3"	14	108831	Unreliable
"Skagway Municipality, AK"	"02230"	"American Indian or Alaska Native"	"1002-5"	Suppressed	158	Suppressed
"Skagway Municipality, AK"	"02230"	"Asian or Pacific Islander"	"A-PI"	Suppressed	23	Suppressed
"Skagway Municipality, AK"	"02230"	"Black or African American"	"2054-5"	Suppressed	28	Suppressed
"Skagway Municipality, AK"	"02230"	"White"	"2106-3"	Suppressed	1884	Suppressed
"Skagway-Hoonah-Angoon Census Area, AK"	"02232"	"American Indian or Alaska Native"	"1002-5"	Suppressed	17421	Suppressed
"Skagway-Hoonah-Angoon Census Area, AK"	"02232"	"Asian or Pacific Islander"	"A-PI"	Suppressed	293	Suppressed
"Skagway-Hoonah-Angoon Census Area, AK"	"02232"	"Black or African American"	"2054-5"	Suppressed	285	Suppressed
"Skagway-Hoonah-Angoon Census Area, AK"	"02232"	"White"	"2106-3"	Suppressed	30561	Suppressed
"Southeast Fairbanks Census Area, AK"	"02240"	"American Indian or Alaska Native"	"1002-5"	Suppressed	15200	Suppressed
"Southeast Fairbanks Census Area, AK"	"02240"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1516	Suppressed
"Southeast Fairbanks Census Area, AK"	"02240"	"Black or African American"	"2054-5"	Suppressed	2200	Suppressed
"Southeast Fairbanks Census Area, AK"	"02240"	"White"	"2106-3"	Suppressed	92809	Suppressed
"Valdez-Cordova Census Area, AK"	"02261"	"American Indian or Alaska Native"	"1002-5"	Suppressed	26469	Suppressed
"Valdez-Cordova Census Area, AK"	"02261"	"Asian or Pacific Islander"	"A-PI"	Suppressed	7665	Suppressed
"Valdez-Cordova Census Area, AK"	"02261"	"Black or African American"	"2054-5"	Suppressed	1385	Suppressed
"Valdez-Cordova Census Area, AK"	"02261"	"White"	"2106-3"	15	130914	Unreliable
"Wade Hampton Census Area, AK"	"02270"	"American Indian or Alaska Native"	"1002-5"	Suppressed	120169	Suppressed
"Wade Hampton Census Area, AK"	"02270"	"Asian or Pacific Islander"	"A-PI"	Suppressed	276	Suppressed
"Wade Hampton Census Area, AK"	"02270"	"Black or African American"	"2054-5"	Suppressed	314	Suppressed
"Wade Hampton Census Area, AK"	"02270"	"White"	"2106-3"	Suppressed	5757	Suppressed
"Wrangell City and Borough, AK"	"02275"	"American Indian or Alaska Native"	"1002-5"	Suppressed	948	Suppressed
"Wrangell City and Borough, AK"	"02275"	"Asian or Pacific Islander"	"A-PI"	Suppressed	101	Suppressed
"Wrangell City and Borough, AK"	"02275"	"Black or African American"	"2054-5"	Suppressed	82	Suppressed
"Wrangell City and Borough, AK"	"02275"	"White"	"2106-3"	Suppressed	3615	Suppressed
"Wrangell-Petersburg Census Area, AK"	"02280"	"American Indian or Alaska Native"	"1002-5"	Suppressed	18169	Suppressed
"Wrangell-Petersburg Census Area, AK"	"02280"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2315	Suppressed
"Wrangell-Petersburg Census Area, AK"	"02280"	"Black or African American"	"2054-5"	Suppressed	638	Suppressed
"Wrangell-Petersburg Census Area, AK"	"02280"	"White"	"2106-3"	Suppressed	73850	Suppressed
"Yakutat Borough, AK"	"02282"	"American Indian or Alaska Native"	"1002-5"	Suppressed	5195	Suppressed
"Yakutat Borough, AK"	"02282"	"Asian or Pacific Islander"	"A-PI"	Suppressed	538	Suppressed
"Yakutat Borough, AK"	"02282"	"Black or African American"	"2054-5"	Suppressed	144	Suppressed
"Yakutat Borough, AK"	"02282"	"White"	"2106-3"	Suppressed	5681	Suppressed
"Yukon-Koyukuk Census Area, AK"	"02290"	"American Indian or Alaska Native"	"1002-5"	Suppressed	75185	Suppressed
"Yukon-Koyukuk Census Area, AK"	"02290"	"Asian or Pacific Islander"	"A-PI"	Suppressed	557	Suppressed
"Yukon-Koyukuk Census Area, AK"	"02290"	"Black or African American"	"2054-5"	Suppressed	561	Suppressed
"Yukon-Koyukuk Census Area, AK"	"02290"	"White"	"2106-3"	Suppressed	31836	Suppressed
"Apache County, AZ"	"04001"	"American Indian or Alaska Native"	"1002-5"	39	895027	4.4
"Apache County, AZ"	"04001"	"Asian or Pacific Islander"	"A-PI"	Suppressed	4332	Suppressed
"Apache County, AZ"	"04001"	"Black or African American"	"2054-5"	Suppressed	8155	Suppressed
"Apache County, AZ"	"04001"	"White"	"2106-3"	48	283879	16.9
"Cochise County, AZ"	"04003"	"American Indian or Alaska Native"	"1002-5"	Suppressed	39347	Suppressed
"Cochise County, AZ"	"04003"	"Asian or Pacific Islander"	"A-PI"	Suppressed	55602	Suppressed
"Cochise County, AZ"	"04003"	"Black or African American"	"2054-5"	Suppressed	112966	Suppressed
"Cochise County, AZ"	"04003"	"White"	"2106-3"	266	1929295	13.8
"Coconino County, AZ"	"04005"	"American Indian or Alaska Native"	"1002-5"	37	630648	5.9
"Coconino County, AZ"	"04005"	"Asian or Pacific Islander"	"A-PI"	Suppressed	35497	Suppressed
"Coconino County, AZ"	"04005"	"Black or African American"	"2054-5"	Suppressed	36878	Suppressed
"Coconino County, AZ"	"04005"	"White"	"2106-3"	197	1485947	13.3
"Gila County, AZ"	"04007"	"American Indian or Alaska Native"	"1002-5"	13	136371	Unreliable
"Gila County, AZ"	"04007"	"Asian or Pacific Islander"	"A-PI"	Suppressed	6058	Suppressed
"Gila County, AZ"	"04007"	"Black or African American"	"2054-5"	Suppressed	6459	Suppressed
"Gila County, AZ"	"04007"	"White"	"2106-3"	147	742611	19.8
"Graham County, AZ"	"04009"	"American Indian or Alaska Native"	"1002-5"	Suppressed	92108	Suppressed
"Graham County, AZ"	"04009"	"Asian or Pacific Islander"	"A-PI"	Suppressed	5031	Suppressed
"Graham County, AZ"	"04009"	"Black or African American"	"2054-5"	Suppressed	14159	Suppressed
"Graham County, AZ"	"04009"	"White"	"2106-3"	77	488630	15.8
"Greenlee County, AZ"	"04011"	"American Indian or Alaska Native"	"1002-5"	Suppressed	4569	Suppressed
"Greenlee County, AZ"	"04011"	"Asian or Pacific Islander"	"A-PI"	Suppressed	976	Suppressed
"Greenlee County, AZ"	"04011"	"Black or African American"	"2054-5"	Suppressed	2076	Suppressed
"Greenlee County, AZ"	"04011"	"White"	"2106-3"	17	135360	Unreliable
"La Paz County, AZ"	"04012"	"American Indian or Alaska Native"	"1002-5"	10	57389	Unreliable
"La Paz County, AZ"	"04012"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2526	Suppressed
"La Paz County, AZ"	"04012"	"Black or African American"	"2054-5"	Suppressed	4307	Suppressed
"La Paz County, AZ"	"04012"	"White"	"2106-3"	45	278157	16.2
"Maricopa County, AZ"	"04013"	"American Indian or Alaska Native"	"1002-5"	214	1663525	12.9
"Maricopa County, AZ"	"04013"	"Asian or Pacific Islander"	"A-PI"	44	2367657	1.9
"Maricopa County, AZ"	"04013"	"Black or African American"	"2054-5"	467	3365204	13.9
"Maricopa County, AZ"	"04013"	"White"	"2106-3"	7830	54231199	14.4
"Mohave County, AZ"	"04015"	"American Indian or Alaska Native"	"1002-5"	18	93955	Unreliable
"Mohave County, AZ"	"04015"	"Asian or Pacific Islander"	"A-PI"	Suppressed	46019	Suppressed
"Mohave County, AZ"	"04015"	"Black or African American"	"2054-5"	Suppressed	39852	Suppressed
"Mohave County, AZ"	"04015"	"White"	"2106-3"	584	3006652	19.4
"Navajo County, AZ"	"04017"	"American Indian or Alaska Native"	"1002-5"	59	823817	7.2
"Navajo County, AZ"	"04017"	"Asian or Pacific Islander"	"A-PI"	Suppressed	11635	Suppressed
"Navajo County, AZ"	"04017"	"Black or African American"	"2054-5"	Suppressed	23632	Suppressed
"Navajo County, AZ"	"04017"	"White"	"2106-3"	188	914334	20.6
"Pima County, AZ"	"04019"	"American Indian or Alaska Native"	"1002-5"	128	673859	19.0
"Pima County, AZ"	"04019"	"Asian or Pacific Islander"	"A-PI"	13	499824	Unreliable
"Pima County, AZ"	"04019"	"Black or African American"	"2054-5"	112	674301	16.6
"Pima County, AZ"	"04019"	"White"	"2106-3"	2763	14079225	19.6
"Pinal County, AZ"	"04021"	"American Indian or Alaska Native"	"1002-5"	36	389401	9.2
"Pinal County, AZ"	"04021"	"Asian or Pacific Islander"	"A-PI"	Suppressed	114333	Suppressed
"Pinal County, AZ"	"04021"	"Black or African American"	"2054-5"	21	239544	8.8
"Pinal County, AZ"	"04021"	"White"	"2106-3"	498	4264364	11.7
"Santa Cruz County, AZ"	"04023"	"American Indian or Alaska Native"	"1002-5"	Suppressed	8193	Suppressed
"Santa Cruz County, AZ"	"04023"	"Asian or Pacific Islander"	"A-PI"	Suppressed	5731	Suppressed
"Santa Cruz County, AZ"	"04023"	"Black or African American"	"2054-5"	Suppressed	5280	Suppressed
"Santa Cruz County, AZ"	"04023"	"White"	"2106-3"	48	726510	6.6
"Yavapai County, AZ"	"04025"	"American Indian or Alaska Native"	"1002-5"	11	75923	Unreliable
"Yavapai County, AZ"	"04025"	"Asian or Pacific Islander"	"A-PI"	Suppressed	35041	Suppressed
"Yavapai County, AZ"	"04025"	"Black or African American"	"2054-5"	Suppressed	30744	Suppressed
"Yavapai County, AZ"	"04025"	"White"	"2106-3"	638	3231114	19.7
"Yuma County, AZ"	"04027"	"American Indian or Alaska Native"	"1002-5"	Suppressed	69778	Suppressed
"Yuma County, AZ"	"04027"	"Asian or Pacific Islander"	"A-PI"	Suppressed	55430	Suppressed
"Yuma County, AZ"	"04027"	"Black or African American"	"2054-5"	Suppressed	87042	Suppressed
"Yuma County, AZ"	"04027"	"White"	"2106-3"	281	2912842	9.6
"Arkansas County, AR"	"05001"	"American Indian or Alaska Native"	"1002-5"	Suppressed	837	Suppressed
"Arkansas County, AR"	"05001"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1777	Suppressed
"Arkansas County, AR"	"05001"	"Black or African American"	"2054-5"	Suppressed	81764	Suppressed
"Arkansas County, AR"	"05001"	"White"	"2106-3"	14	248418	Unreliable
"Ashley County, AR"	"05003"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1840	Suppressed
"Ashley County, AR"	"05003"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1162	Suppressed
"Ashley County, AR"	"05003"	"Black or African American"	"2054-5"	Suppressed	102559	Suppressed
"Ashley County, AR"	"05003"	"White"	"2106-3"	29	276809	10.5
"Baxter County, AR"	"05005"	"American Indian or Alaska Native"	"1002-5"	Suppressed	4491	Suppressed
"Baxter County, AR"	"05005"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3303	Suppressed
"Baxter County, AR"	"05005"	"Black or African American"	"2054-5"	Suppressed	2031	Suppressed
"Baxter County, AR"	"05005"	"White"	"2106-3"	90	673953	13.4
"Benton County, AR"	"05007"	"American Indian or Alaska Native"	"1002-5"	Suppressed	70390	Suppressed
"Benton County, AR"	"05007"	"Asian or Pacific Islander"	"A-PI"	Suppressed	100092	Suppressed
"Benton County, AR"	"05007"	"Black or African American"	"2054-5"	Suppressed	52453	Suppressed
"Benton County, AR"	"05007"	"White"	"2106-3"	326	3177912	10.3
"Boone County, AR"	"05009"	"American Indian or Alaska Native"	"1002-5"	Suppressed	5255	Suppressed
"Boone County, AR"	"05009"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2887	Suppressed
"Boone County, AR"	"05009"	"Black or African American"	"2054-5"	Suppressed	2256	Suppressed
"Boone County, AR"	"05009"	"White"	"2106-3"	68	600366	11.3
"Bradley County, AR"	"05011"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2160	Suppressed
"Bradley County, AR"	"05011"	"Asian or Pacific Islander"	"A-PI"	Suppressed	593	Suppressed
"Bradley County, AR"	"05011"	"Black or African American"	"2054-5"	Suppressed	57265	Suppressed
"Bradley County, AR"	"05011"	"White"	"2106-3"	Suppressed	140823	Suppressed
"Calhoun County, AR"	"05013"	"American Indian or Alaska Native"	"1002-5"	Suppressed	287	Suppressed
"Calhoun County, AR"	"05013"	"Asian or Pacific Islander"	"A-PI"	Suppressed	160	Suppressed
"Calhoun County, AR"	"05013"	"Black or African American"	"2054-5"	Suppressed	21774	Suppressed
"Calhoun County, AR"	"05013"	"White"	"2106-3"	Suppressed	71245	Suppressed
"Carroll County, AR"	"05015"	"American Indian or Alaska Native"	"1002-5"	Suppressed	5347	Suppressed
"Carroll County, AR"	"05015"	"Asian or Pacific Islander"	"A-PI"	Suppressed	4068	Suppressed
"Carroll County, AR"	"05015"	"Black or African American"	"2054-5"	Suppressed	2650	Suppressed
"Carroll County, AR"	"05015"	"White"	"2106-3"	73	441347	16.5
"Chicot County, AR"	"05017"	"American Indian or Alaska Native"	"1002-5"	Suppressed	598	Suppressed
"Chicot County, AR"	"05017"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1080	Suppressed
"Chicot County, AR"	"05017"	"Black or African American"	"2054-5"	Suppressed	115904	Suppressed
"Chicot County, AR"	"05017"	"White"	"2106-3"	13	93947	Unreliable
"Clark County, AR"	"05019"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2079	Suppressed
"Clark County, AR"	"05019"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2636	Suppressed
"Clark County, AR"	"05019"	"Black or African American"	"2054-5"	Suppressed	92631	Suppressed
"Clark County, AR"	"05019"	"White"	"2106-3"	15	294452	Unreliable
"Clay County, AR"	"05021"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1299	Suppressed
"Clay County, AR"	"05021"	"Asian or Pacific Islander"	"A-PI"	Suppressed	424	Suppressed
"Clay County, AR"	"05021"	"Black or African American"	"2054-5"	Suppressed	1407	Suppressed
"Clay County, AR"	"05021"	"White"	"2106-3"	21	275828	7.6
"Cleburne County, AR"	"05023"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2624	Suppressed
"Cleburne County, AR"	"05023"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1036	Suppressed
"Cleburne County, AR"	"05023"	"Black or African American"	"2054-5"	Suppressed	1870	Suppressed
"Cleburne County, AR"	"05023"	"White"	"2106-3"	38	422838	9.0
