"Month"	"Month Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Jun., 1999"	"1999/06"	"45-49 years"	"45-49"	"Female"	"F"	60	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"45-49 years"	"45-49"	"Male"	"M"	152	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"50-54 years"	"50-54"	"Female"	"F"	40	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"50-54 years"	"50-54"	"Male"	"M"	62	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"55-59 years"	"55-59"	"Female"	"F"	30	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"55-59 years"	"55-59"	"Male"	"M"	26	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"60-64 years "	"60-64"	"Female"	"F"	15	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"60-64 years "	"60-64"	"Male"	"M"	15	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"65-69 years"	"65-69"	"Female"	"F"	6	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"65-69 years"	"65-69"	"Male"	"M"	11	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"70-74 years"	"70-74"	"Female"	"F"	6	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"70-74 years"	"70-74"	"Male"	"M"	7	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"75-79 years"	"75-79"	"Female"	"F"	8	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"75-79 years"	"75-79"	"Male"	"M"	5	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"80-84 years"	"80-84"	"Female"	"F"	7	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"80-84 years"	"80-84"	"Male"	"M"	6	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"85-89 years"	"85-89"	"Female"	"F"	4	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"85-89 years"	"85-89"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"90-94 years"	"90-94"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"90-94 years"	"90-94"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"95-99 years"	"95-99"	"Female"	"F"	2	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"95-99 years"	"95-99"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"Not Stated"	"NS"	"Female"	"F"	1	Not Applicable	Not Applicable
"Jun., 1999"	"1999/06"	"Not Stated"	"NS"	"Male"	"M"	3	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"< 1 year"	"1"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"1-4 years"	"1-4"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"10-14 years"	"10-14"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"10-14 years"	"10-14"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"15-19 years"	"15-19"	"Female"	"F"	9	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"15-19 years"	"15-19"	"Male"	"M"	15	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"20-24 years"	"20-24"	"Female"	"F"	20	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"20-24 years"	"20-24"	"Male"	"M"	61	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"25-29 years"	"25-29"	"Female"	"F"	28	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"25-29 years"	"25-29"	"Male"	"M"	85	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"30-34 years"	"30-34"	"Female"	"F"	55	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"30-34 years"	"30-34"	"Male"	"M"	131	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"35-39 years"	"35-39"	"Female"	"F"	73	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"35-39 years"	"35-39"	"Male"	"M"	184	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"40-44 years"	"40-44"	"Female"	"F"	96	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"40-44 years"	"40-44"	"Male"	"M"	225	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"45-49 years"	"45-49"	"Female"	"F"	63	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"45-49 years"	"45-49"	"Male"	"M"	177	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"50-54 years"	"50-54"	"Female"	"F"	54	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"50-54 years"	"50-54"	"Male"	"M"	80	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"55-59 years"	"55-59"	"Female"	"F"	28	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"55-59 years"	"55-59"	"Male"	"M"	43	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"60-64 years "	"60-64"	"Female"	"F"	16	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"60-64 years "	"60-64"	"Male"	"M"	13	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"65-69 years"	"65-69"	"Female"	"F"	7	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"65-69 years"	"65-69"	"Male"	"M"	11	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"70-74 years"	"70-74"	"Female"	"F"	10	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"70-74 years"	"70-74"	"Male"	"M"	6	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"75-79 years"	"75-79"	"Female"	"F"	6	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"75-79 years"	"75-79"	"Male"	"M"	5	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"80-84 years"	"80-84"	"Female"	"F"	7	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"80-84 years"	"80-84"	"Male"	"M"	2	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"85-89 years"	"85-89"	"Female"	"F"	4	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"85-89 years"	"85-89"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"90-94 years"	"90-94"	"Female"	"F"	1	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"90-94 years"	"90-94"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"95-99 years"	"95-99"	"Female"	"F"	1	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jul., 1999"	"1999/07"	"Not Stated"	"NS"	"Male"	"M"	1	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"< 1 year"	"1"	"Male"	"M"	2	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"1-4 years"	"1-4"	"Female"	"F"	2	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"1-4 years"	"1-4"	"Male"	"M"	1	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"10-14 years"	"10-14"	"Female"	"F"	2	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"10-14 years"	"10-14"	"Male"	"M"	1	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"15-19 years"	"15-19"	"Female"	"F"	13	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"15-19 years"	"15-19"	"Male"	"M"	16	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"20-24 years"	"20-24"	"Female"	"F"	14	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"20-24 years"	"20-24"	"Male"	"M"	54	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"25-29 years"	"25-29"	"Female"	"F"	26	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"25-29 years"	"25-29"	"Male"	"M"	73	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"30-34 years"	"30-34"	"Female"	"F"	46	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"30-34 years"	"30-34"	"Male"	"M"	102	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"35-39 years"	"35-39"	"Female"	"F"	78	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"35-39 years"	"35-39"	"Male"	"M"	189	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"40-44 years"	"40-44"	"Female"	"F"	75	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"40-44 years"	"40-44"	"Male"	"M"	201	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"45-49 years"	"45-49"	"Female"	"F"	75	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"45-49 years"	"45-49"	"Male"	"M"	167	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"50-54 years"	"50-54"	"Female"	"F"	43	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"50-54 years"	"50-54"	"Male"	"M"	86	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"55-59 years"	"55-59"	"Female"	"F"	20	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"55-59 years"	"55-59"	"Male"	"M"	36	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"60-64 years "	"60-64"	"Female"	"F"	12	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"60-64 years "	"60-64"	"Male"	"M"	8	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"65-69 years"	"65-69"	"Female"	"F"	9	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"65-69 years"	"65-69"	"Male"	"M"	10	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"70-74 years"	"70-74"	"Female"	"F"	11	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"70-74 years"	"70-74"	"Male"	"M"	4	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"75-79 years"	"75-79"	"Female"	"F"	10	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"75-79 years"	"75-79"	"Male"	"M"	7	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"80-84 years"	"80-84"	"Female"	"F"	12	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"80-84 years"	"80-84"	"Male"	"M"	2	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"85-89 years"	"85-89"	"Female"	"F"	8	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"85-89 years"	"85-89"	"Male"	"M"	5	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"90-94 years"	"90-94"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"90-94 years"	"90-94"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"95-99 years"	"95-99"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 1999"	"1999/08"	"Not Stated"	"NS"	"Male"	"M"	1	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"< 1 year"	"1"	"Male"	"M"	0	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"1-4 years"	"1-4"	"Female"	"F"	1	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"1-4 years"	"1-4"	"Male"	"M"	1	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"10-14 years"	"10-14"	"Female"	"F"	0	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"10-14 years"	"10-14"	"Male"	"M"	0	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"15-19 years"	"15-19"	"Female"	"F"	2	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"15-19 years"	"15-19"	"Male"	"M"	22	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"20-24 years"	"20-24"	"Female"	"F"	19	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"20-24 years"	"20-24"	"Male"	"M"	55	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"25-29 years"	"25-29"	"Female"	"F"	28	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"25-29 years"	"25-29"	"Male"	"M"	78	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"30-34 years"	"30-34"	"Female"	"F"	44	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"30-34 years"	"30-34"	"Male"	"M"	120	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"35-39 years"	"35-39"	"Female"	"F"	75	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"35-39 years"	"35-39"	"Male"	"M"	143	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"40-44 years"	"40-44"	"Female"	"F"	83	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"40-44 years"	"40-44"	"Male"	"M"	173	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"45-49 years"	"45-49"	"Female"	"F"	48	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"45-49 years"	"45-49"	"Male"	"M"	140	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"50-54 years"	"50-54"	"Female"	"F"	44	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"50-54 years"	"50-54"	"Male"	"M"	69	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"55-59 years"	"55-59"	"Female"	"F"	13	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"55-59 years"	"55-59"	"Male"	"M"	40	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"60-64 years "	"60-64"	"Female"	"F"	9	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"60-64 years "	"60-64"	"Male"	"M"	11	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"65-69 years"	"65-69"	"Female"	"F"	12	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"65-69 years"	"65-69"	"Male"	"M"	7	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"70-74 years"	"70-74"	"Female"	"F"	7	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"70-74 years"	"70-74"	"Male"	"M"	6	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"75-79 years"	"75-79"	"Female"	"F"	7	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"75-79 years"	"75-79"	"Male"	"M"	7	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"80-84 years"	"80-84"	"Female"	"F"	7	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"80-84 years"	"80-84"	"Male"	"M"	5	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"85-89 years"	"85-89"	"Female"	"F"	3	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"85-89 years"	"85-89"	"Male"	"M"	2	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"90-94 years"	"90-94"	"Female"	"F"	1	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"90-94 years"	"90-94"	"Male"	"M"	0	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"95-99 years"	"95-99"	"Female"	"F"	0	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"Not Stated"	"NS"	"Female"	"F"	1	Not Applicable	Not Applicable
"Sep., 1999"	"1999/09"	"Not Stated"	"NS"	"Male"	"M"	2	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"< 1 year"	"1"	"Male"	"M"	2	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"1-4 years"	"1-4"	"Female"	"F"	1	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"1-4 years"	"1-4"	"Male"	"M"	2	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"5-9 years"	"5-9"	"Female"	"F"	1	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"10-14 years"	"10-14"	"Female"	"F"	0	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"10-14 years"	"10-14"	"Male"	"M"	1	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"15-19 years"	"15-19"	"Female"	"F"	9	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"15-19 years"	"15-19"	"Male"	"M"	21	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"20-24 years"	"20-24"	"Female"	"F"	14	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"20-24 years"	"20-24"	"Male"	"M"	66	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"25-29 years"	"25-29"	"Female"	"F"	40	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"25-29 years"	"25-29"	"Male"	"M"	93	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"30-34 years"	"30-34"	"Female"	"F"	52	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"30-34 years"	"30-34"	"Male"	"M"	107	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"35-39 years"	"35-39"	"Female"	"F"	69	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"35-39 years"	"35-39"	"Male"	"M"	154	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"40-44 years"	"40-44"	"Female"	"F"	96	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"40-44 years"	"40-44"	"Male"	"M"	208	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"45-49 years"	"45-49"	"Female"	"F"	80	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"45-49 years"	"45-49"	"Male"	"M"	145	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"50-54 years"	"50-54"	"Female"	"F"	26	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"50-54 years"	"50-54"	"Male"	"M"	65	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"55-59 years"	"55-59"	"Female"	"F"	23	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"55-59 years"	"55-59"	"Male"	"M"	32	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"60-64 years "	"60-64"	"Female"	"F"	8	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"60-64 years "	"60-64"	"Male"	"M"	13	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"65-69 years"	"65-69"	"Female"	"F"	10	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"65-69 years"	"65-69"	"Male"	"M"	14	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"70-74 years"	"70-74"	"Female"	"F"	8	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"70-74 years"	"70-74"	"Male"	"M"	6	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"75-79 years"	"75-79"	"Female"	"F"	11	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"75-79 years"	"75-79"	"Male"	"M"	4	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"80-84 years"	"80-84"	"Female"	"F"	4	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"80-84 years"	"80-84"	"Male"	"M"	7	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"85-89 years"	"85-89"	"Female"	"F"	4	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"85-89 years"	"85-89"	"Male"	"M"	4	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"90-94 years"	"90-94"	"Female"	"F"	6	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"90-94 years"	"90-94"	"Male"	"M"	0	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"95-99 years"	"95-99"	"Female"	"F"	1	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"95-99 years"	"95-99"	"Male"	"M"	1	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"100+ years"	"100+"	"Female"	"F"	1	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Oct., 1999"	"1999/10"	"Not Stated"	"NS"	"Male"	"M"	0	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"< 1 year"	"1"	"Male"	"M"	2	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"1-4 years"	"1-4"	"Female"	"F"	1	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"1-4 years"	"1-4"	"Male"	"M"	2	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"5-9 years"	"5-9"	"Female"	"F"	2	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"10-14 years"	"10-14"	"Female"	"F"	1	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"10-14 years"	"10-14"	"Male"	"M"	1	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"15-19 years"	"15-19"	"Female"	"F"	6	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"15-19 years"	"15-19"	"Male"	"M"	21	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"20-24 years"	"20-24"	"Female"	"F"	19	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"20-24 years"	"20-24"	"Male"	"M"	68	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"25-29 years"	"25-29"	"Female"	"F"	28	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"25-29 years"	"25-29"	"Male"	"M"	70	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"30-34 years"	"30-34"	"Female"	"F"	36	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"30-34 years"	"30-34"	"Male"	"M"	113	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"35-39 years"	"35-39"	"Female"	"F"	76	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"35-39 years"	"35-39"	"Male"	"M"	167	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"40-44 years"	"40-44"	"Female"	"F"	105	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"40-44 years"	"40-44"	"Male"	"M"	170	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"45-49 years"	"45-49"	"Female"	"F"	63	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"45-49 years"	"45-49"	"Male"	"M"	139	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"50-54 years"	"50-54"	"Female"	"F"	38	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"50-54 years"	"50-54"	"Male"	"M"	53	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"55-59 years"	"55-59"	"Female"	"F"	22	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"55-59 years"	"55-59"	"Male"	"M"	22	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"60-64 years "	"60-64"	"Female"	"F"	14	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"60-64 years "	"60-64"	"Male"	"M"	15	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"65-69 years"	"65-69"	"Female"	"F"	7	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"65-69 years"	"65-69"	"Male"	"M"	12	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"70-74 years"	"70-74"	"Female"	"F"	6	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"70-74 years"	"70-74"	"Male"	"M"	6	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"75-79 years"	"75-79"	"Female"	"F"	8	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"75-79 years"	"75-79"	"Male"	"M"	6	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"80-84 years"	"80-84"	"Female"	"F"	8	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"80-84 years"	"80-84"	"Male"	"M"	1	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"85-89 years"	"85-89"	"Female"	"F"	2	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"85-89 years"	"85-89"	"Male"	"M"	1	Not Applicable	Not Applicable
"Nov., 1999"	"1999/11"	"90-94 years"	"90-94"	"Female"	"F"	2	Not Applicable	Not Applicable
